,NeuralAgentOpMe_BattleRoyal,AlwaysDefectAgent,RandomChoiceAgent,Student10_200mAgent,Student11_200mAgent,Student13_200aAgent,Student13_200bAgent,Student13_200cAgent,Student13_200mAgent,Student16_200bAgent,Student16_200cAgent,Student17_200aAgent,Student17_200bAgent,Student17_200mAgent,Student19_200aAgent,Student19_200bAgent,Student19_200cAgent,Student19_200mAgent,Student1_200aAgent,Student1_200bAgent,Student1_200cAgent,Student1_200mAgent,Student21_200aAgent,Student21_200cAgent,Student22_200mAgent,Student23_200mAgent,Student24_200bAgent,Student24_200cAgent,Student24_200mAgent,Student26_200bAgent,Student26_200cAgent,Student26_200mAgent,Student2_200aAgent,Student2_200cAgent,Student3_200aAgent,Student3_200bAgent,Student4_200aAgent,Student5_200aAgent,Student5_200bAgent,Student5_200cAgent,Student5_200mAgent,Student7_200aAgent,Student7_200bAgent,Student7_200mAgent,TitF2tatAgent,TitFTatAgent
167,2.1095555555555556,2.0656666666666665,1.6732222222222222,1.8655555555555556,1.8968888888888888,1.642,1.784888888888889,2.016,2.0235555555555558,1.8576666666666666,1.7918888888888889,1.8817777777777778,1.8911111111111112,2.0603333333333333,1.8674444444444445,1.671888888888889,1.596111111111111,1.6028888888888888,2.0616666666666665,1.834,1.9242222222222223,1.8257777777777777,2.071111111111111,1.8345555555555555,2.0384444444444445,1.8447777777777778,2.0652222222222223,2.058,1.7074444444444445,2.0514444444444444,2.0732222222222223,2.0595555555555554,2.0574444444444446,0.04666666666666667,0.5501111111111111,2.035,1.5697777777777777,1.7224444444444444,1.7015555555555555,2.0972222222222223,1.6785555555555556,2.0076666666666667,2.078777777777778,2.1213333333333333,1.9926666666666666,2.0973333333333333
168,2.1197777777777778,2.067,1.7017777777777778,1.8123333333333334,1.8892222222222221,1.6667777777777777,1.789111111111111,2.0243333333333333,2.0314444444444444,1.858111111111111,1.8046666666666666,1.8744444444444444,1.9088888888888889,2.0564444444444443,1.8964444444444444,1.6592222222222222,1.5973333333333333,1.602,2.119,1.8396666666666666,1.8596666666666666,1.8351111111111111,2.0936666666666666,1.8584444444444443,2.038666666666667,1.8422222222222222,2.058222222222222,2.058,1.7054444444444445,2.0363333333333333,2.0684444444444443,2.0604444444444443,1.9653333333333334,0.046,0.54,2.0355555555555553,1.5513333333333332,1.72,1.6173333333333333,2.1438888888888887,1.6774444444444445,2.0067777777777778,2.1505555555555556,2.1704444444444446,1.9943333333333333,2.100888888888889
169,2.0842222222222224,2.072,1.6352222222222221,1.87,1.8907777777777777,1.6645555555555556,1.7973333333333332,2.0225555555555554,2.0287777777777776,1.849888888888889,1.7864444444444445,1.8785555555555555,1.8891111111111112,2.0637777777777777,1.8931111111111112,1.653888888888889,1.603888888888889,1.602111111111111,2.0574444444444446,1.8416666666666666,1.945,1.8243333333333334,2.0878888888888887,1.838111111111111,2.043222222222222,1.8444444444444446,2.066,2.0605555555555557,1.707111111111111,2.043888888888889,2.070666666666667,2.058333333333333,2.054222222222222,0.046,0.5591111111111111,2.0291111111111113,1.5762222222222222,1.718888888888889,1.7024444444444444,2.0985555555555555,1.673,2.009777777777778,2.090222222222222,2.126888888888889,1.9943333333333333,2.0926666666666667
170,2.086888888888889,2.072,1.6043333333333334,1.8251111111111111,1.8933333333333333,1.6603333333333334,1.8173333333333332,2.0325555555555557,2.0314444444444444,1.8496666666666666,1.7512222222222222,1.8814444444444445,1.8922222222222222,2.0584444444444445,1.8674444444444445,1.646111111111111,1.610111111111111,1.603888888888889,2.0531111111111113,1.8312222222222223,1.8488888888888888,1.8288888888888888,2.074666666666667,1.8584444444444443,2.0482222222222224,1.8448888888888888,2.050777777777778,2.0475555555555554,1.6981111111111111,2.0414444444444446,2.0686666666666667,2.058,1.9742222222222223,0.04666666666666667,0.568,2.0275555555555558,1.5871111111111111,1.7185555555555556,1.6214444444444445,2.101888888888889,1.675888888888889,2.0115555555555558,2.1616666666666666,2.120888888888889,2.000777777777778,2.099111111111111
171,2.1047777777777776,2.0621111111111112,1.715,1.8682222222222222,1.8934444444444445,1.6676666666666666,1.781111111111111,2.012777777777778,2.032,1.8496666666666666,1.8037777777777777,1.880111111111111,1.8936666666666666,2.0532222222222223,1.9004444444444444,1.6587777777777777,1.6008888888888888,1.6063333333333334,2.2165555555555554,1.8288888888888888,1.8686666666666667,1.8384444444444445,2.094888888888889,1.8322222222222222,2.046,1.8387777777777778,2.0692222222222223,2.057111111111111,1.7064444444444444,2.0363333333333333,2.0713333333333335,2.0624444444444445,2.0652222222222223,0.047,0.5722222222222222,2.030666666666667,1.5483333333333333,1.7192222222222222,1.7024444444444444,2.137111111111111,1.624111111111111,2.051888888888889,2.1464444444444446,2.1656666666666666,2.010111111111111,2.0895555555555556
172,2.1064444444444446,2.0613333333333332,1.6887777777777777,1.9007777777777777,1.8965555555555556,1.672,1.7824444444444445,2.005777777777778,2.025333333333333,1.8532222222222223,1.8017777777777777,1.8833333333333333,1.902,2.061888888888889,1.898111111111111,1.6807777777777777,1.5996666666666666,1.610111111111111,2.1777777777777776,1.8388888888888888,1.9185555555555556,1.839888888888889,2.0882222222222224,1.8193333333333332,2.0436666666666667,1.844,2.0616666666666665,2.063,1.705111111111111,2.0412222222222223,2.0736666666666665,2.062333333333333,2.065888888888889,0.04666666666666667,0.5482222222222223,2.0252222222222223,1.5657777777777777,1.7147777777777777,1.6245555555555555,2.1117777777777778,1.678,2.057777777777778,2.1404444444444444,2.1655555555555557,1.9914444444444444,2.089111111111111
173,2.1033333333333335,2.063111111111111,1.7244444444444444,1.8371111111111111,1.8932222222222221,1.6531111111111112,1.7861111111111112,2.0012222222222222,2.0254444444444446,1.8491111111111111,1.7597777777777779,1.8875555555555557,1.8924444444444444,2.063888888888889,1.8911111111111112,1.6443333333333334,1.61,1.607888888888889,2.0331111111111113,1.8425555555555555,1.8776666666666666,1.836,2.086888888888889,1.8306666666666667,2.042111111111111,1.8372222222222223,2.0534444444444446,2.07,1.7047777777777777,2.041333333333333,2.0718888888888887,2.0565555555555557,2.0567777777777776,0.04666666666666667,0.5527777777777778,2.0287777777777776,1.5835555555555556,1.713,1.6197777777777778,2.102,1.6277777777777778,2.0114444444444444,2.151666666666667,2.124111111111111,2.001777777777778,2.1074444444444445
174,2.1055555555555556,2.0616666666666665,1.705111111111111,1.8726666666666667,1.8974444444444445,1.6608888888888889,1.7915555555555556,2.007222222222222,2.0247777777777776,1.847888888888889,1.8082222222222222,1.8753333333333333,1.8863333333333334,2.060888888888889,1.8968888888888888,1.6624444444444444,1.5962222222222222,1.6034444444444444,2.219333333333333,1.8365555555555555,1.890111111111111,1.8313333333333333,2.092888888888889,1.845888888888889,2.058777777777778,1.8355555555555556,2.062666666666667,2.054111111111111,1.7094444444444445,2.0412222222222223,2.075222222222222,2.0585555555555555,1.969,0.04666666666666667,0.5617777777777778,2.0372222222222223,1.535111111111111,1.7086666666666666,1.626,2.1444444444444444,1.6714444444444445,2.053888888888889,2.1613333333333333,2.166,1.9823333333333333,2.0882222222222224
175,2.0202222222222224,2.0305555555555554,1.7138888888888888,1.8655555555555556,1.897,1.6536666666666666,1.7993333333333332,1.9898888888888888,2.026111111111111,1.8553333333333333,1.8077777777777777,1.881888888888889,1.9014444444444445,2.059888888888889,1.893888888888889,1.669888888888889,1.6002222222222222,1.6005555555555555,2.050111111111111,1.845,1.8672222222222221,1.8414444444444444,2.132888888888889,1.827888888888889,2.038666666666667,1.8434444444444444,2.054333333333333,2.0594444444444444,1.7064444444444444,2.0435555555555553,2.072888888888889,2.058777777777778,2.0635555555555554,0.04633333333333333,0.5884444444444444,2.042,1.5766666666666667,1.711111111111111,1.5923333333333334,2.0985555555555555,1.667888888888889,2.007888888888889,2.1404444444444444,2.1254444444444442,1.9913333333333334,2.1073333333333335
176,2.0993333333333335,2.0642222222222224,1.6992222222222222,1.8896666666666666,1.8991111111111112,1.6673333333333333,1.795111111111111,2.0264444444444445,2.0273333333333334,1.8436666666666666,1.7794444444444444,1.8774444444444445,1.9035555555555554,2.0556666666666668,1.8917777777777778,1.6486666666666667,1.6124444444444443,1.5983333333333334,2.041333333333333,1.8332222222222223,1.868,1.8413333333333333,2.106777777777778,1.8455555555555556,2.0335555555555556,1.8386666666666667,2.0595555555555554,2.0574444444444446,1.695111111111111,2.0374444444444446,2.0736666666666665,2.061777777777778,1.9796666666666667,0.04666666666666667,0.5795555555555556,2.030777777777778,1.570111111111111,1.7125555555555556,1.6167777777777779,2.089777777777778,1.6296666666666666,2.0136666666666665,2.1535555555555557,2.120222222222222,2.004888888888889,2.096111111111111
177,2.043,2.0668888888888888,1.6837777777777778,1.8626666666666667,1.9067777777777777,1.6635555555555555,1.8073333333333332,2.0027777777777778,2.025777777777778,1.8443333333333334,1.8105555555555555,1.8875555555555557,1.8904444444444444,2.0637777777777777,1.8934444444444445,1.669888888888889,1.5967777777777779,1.6042222222222222,2.0514444444444444,1.8353333333333333,1.8534444444444444,1.8314444444444444,2.087,1.8276666666666668,2.042666666666667,1.846111111111111,2.058,2.0566666666666666,1.711111111111111,2.0324444444444443,2.0717777777777777,2.0612222222222223,2.0715555555555554,0.046,0.5701111111111111,2.0372222222222223,1.5177777777777777,1.7254444444444443,1.659,2.096,1.6725555555555556,2.014,2.139777777777778,2.115222222222222,1.9777777777777779,2.094888888888889
178,2.0874444444444444,2.0652222222222223,1.6544444444444444,1.8694444444444445,1.8985555555555556,1.6647777777777777,1.7926666666666666,2.0156666666666667,2.0273333333333334,1.854,1.7936666666666667,1.8873333333333333,1.8871111111111112,2.0613333333333332,1.863,1.6556666666666666,1.5956666666666666,1.6024444444444443,2.2294444444444443,1.841888888888889,1.8733333333333333,1.8342222222222222,2.0701111111111112,1.8083333333333333,2.038666666666667,1.8412222222222223,2.057111111111111,2.0563333333333333,1.7041111111111111,2.043111111111111,2.0724444444444443,2.0588888888888888,2.0695555555555556,0.04633333333333333,0.5447777777777778,2.0375555555555556,1.5474444444444444,1.7056666666666667,1.6213333333333333,2.144,1.6843333333333332,2.0517777777777777,2.153,2.1655555555555557,1.9961111111111112,2.0918888888888887
179,2.1113333333333335,2.0661111111111112,1.6828888888888889,1.8452222222222223,1.8974444444444445,1.6646666666666667,1.795,2.019,2.027,1.8492222222222223,1.7506666666666666,1.8806666666666667,1.8963333333333334,2.057,1.8902222222222222,1.6502222222222223,1.6097777777777778,1.598,2.0012222222222222,1.8395555555555556,1.8748888888888888,1.8323333333333334,2.0874444444444444,1.8617777777777778,2.0388888888888888,1.847,2.054666666666667,2.0483333333333333,1.703111111111111,2.038666666666667,2.066333333333333,2.0594444444444444,1.9698888888888888,0.046,0.548,2.0336666666666665,1.5654444444444444,1.7114444444444445,1.6696666666666666,2.0994444444444444,1.6662222222222223,2.0086666666666666,2.147666666666667,2.122777777777778,1.988,2.099666666666667
180,2.0357777777777777,2.062222222222222,1.6467777777777777,1.8724444444444444,1.8983333333333334,1.6687777777777777,1.814888888888889,2.0211111111111113,2.0276666666666667,1.8547777777777779,1.8026666666666666,1.8793333333333333,1.890111111111111,2.0562222222222224,1.8607777777777779,1.6486666666666667,1.5946666666666667,1.6056666666666666,2.0532222222222223,1.8275555555555556,1.88,1.8412222222222223,2.0776666666666666,1.8183333333333334,2.0453333333333332,1.8425555555555555,2.0548888888888888,2.063,1.7074444444444445,2.031888888888889,2.067888888888889,2.0517777777777777,2.0664444444444445,0.04633333333333333,0.5416666666666666,2.043111111111111,1.5707777777777778,1.7223333333333333,1.6408888888888888,2.1034444444444444,1.6817777777777778,2.0045555555555556,2.1414444444444443,2.126333333333333,1.9894444444444443,2.0976666666666666
181,2.0972222222222223,2.0673333333333335,1.7197777777777778,1.8115555555555556,1.9037777777777778,1.6695555555555555,1.7852222222222223,2.0116666666666667,2.0205555555555557,1.8536666666666666,1.7896666666666667,1.8782222222222222,1.8886666666666667,2.0704444444444445,1.8947777777777777,1.6691111111111112,1.6006666666666667,1.6032222222222223,2.110777777777778,1.837888888888889,1.835,1.8344444444444445,2.089111111111111,1.8423333333333334,2.040888888888889,1.8366666666666667,2.062222222222222,2.059222222222222,1.7101111111111111,2.0371111111111113,2.0722222222222224,2.060888888888889,1.9796666666666667,0.04666666666666667,0.5694444444444444,2.0454444444444446,1.5467777777777778,1.7243333333333333,1.6347777777777779,2.1905555555555556,1.6667777777777777,2.0124444444444443,2.1405555555555558,2.111222222222222,1.9718888888888888,2.0966666666666667
182,2.017,1.9867777777777778,1.644,1.8676666666666666,1.8994444444444445,1.6503333333333334,1.8548888888888888,2.017888888888889,2.026,1.8494444444444444,1.792888888888889,1.8847777777777779,1.902111111111111,2.0584444444444445,1.8964444444444444,1.6434444444444445,1.5951111111111111,1.6008888888888888,2.154777777777778,1.8382222222222222,1.885888888888889,1.8292222222222223,2.0932222222222223,1.8513333333333333,2.036111111111111,1.8403333333333334,2.0624444444444445,2.0575555555555556,1.7057777777777778,2.0394444444444444,2.071111111111111,2.0625555555555555,1.9775555555555555,0.04666666666666667,0.552,2.0405555555555557,1.5617777777777777,1.7193333333333334,1.6143333333333334,2.102,1.6746666666666667,2.005888888888889,2.188,2.171111111111111,2.0104444444444445,2.092111111111111
183,2.0934444444444447,2.063111111111111,1.7121111111111111,1.8715555555555556,1.8984444444444444,1.655888888888889,1.789,2.019222222222222,2.027,1.850111111111111,1.7936666666666667,1.886,1.8955555555555557,2.050666666666667,1.893888888888889,1.6566666666666667,1.5982222222222222,1.598,2.2222222222222223,1.8293333333333333,1.937888888888889,1.8384444444444445,2.083,1.8242222222222222,2.0403333333333333,1.846111111111111,2.0642222222222224,2.0692222222222223,1.7061111111111111,2.049777777777778,2.073777777777778,2.0613333333333332,2.0596666666666668,0.046,0.5432222222222223,2.042111111111111,1.5806666666666667,1.7167777777777777,1.7092222222222222,2.1355555555555554,1.6744444444444444,2.0524444444444443,2.101,2.1617777777777776,1.9995555555555555,2.0958888888888887
184,2.110333333333333,2.068111111111111,1.697,1.852,1.9,1.6552222222222222,1.801111111111111,2.0275555555555558,2.024111111111111,1.847888888888889,1.7536666666666667,1.8882222222222222,1.8976666666666666,2.065,1.894111111111111,1.6611111111111112,1.6082222222222222,1.6012222222222223,2.0234444444444444,1.8312222222222223,1.8724444444444444,1.8283333333333334,2.087222222222222,1.8467777777777779,2.0434444444444444,1.8425555555555555,2.062777777777778,2.064111111111111,1.7094444444444445,2.0363333333333333,2.069888888888889,2.062666666666667,1.972888888888889,0.047,0.562,2.027111111111111,1.5574444444444444,1.7201111111111111,1.6277777777777778,2.1007777777777776,1.676111111111111,2.008,2.1407777777777777,2.1164444444444444,1.9765555555555556,2.0846666666666667
185,2.0835555555555554,2.060888888888889,1.6542222222222223,1.8704444444444444,1.9015555555555557,1.6708888888888889,1.7903333333333333,2.0193333333333334,2.0284444444444443,1.8455555555555556,1.757,1.8842222222222222,1.9013333333333333,2.067111111111111,1.8924444444444444,1.6674444444444445,1.6064444444444443,1.599888888888889,2.0283333333333333,1.8417777777777777,1.9,1.8286666666666667,2.0922222222222224,1.8311111111111111,2.0385555555555555,1.8412222222222223,2.049777777777778,2.0581111111111112,1.7077777777777778,2.038777777777778,2.07,2.0603333333333333,2.061888888888889,0.04633333333333333,0.551,2.0283333333333333,1.5757777777777777,1.7142222222222223,1.672,2.103,1.6654444444444445,2.004777777777778,2.094333333333333,2.1252222222222223,1.9685555555555556,2.105111111111111
186,2.109111111111111,2.0616666666666665,1.657,1.8668888888888888,1.900111111111111,1.6462222222222223,1.785,2.0036666666666667,2.031,1.853,1.7925555555555555,1.881888888888889,1.8987777777777777,2.046777777777778,1.8951111111111112,1.6517777777777778,1.5996666666666666,1.6046666666666667,2.183333333333333,1.839888888888889,1.9512222222222222,1.8368888888888888,2.0913333333333335,1.8604444444444443,2.0473333333333334,1.84,2.0563333333333333,2.0614444444444446,1.7087777777777777,2.0364444444444443,2.0726666666666667,2.058,1.9733333333333334,0.046,0.5534444444444444,2.0334444444444446,1.5723333333333334,1.7234444444444443,1.6256666666666666,2.106222222222222,1.669888888888889,2.051111111111111,2.1533333333333333,2.1643333333333334,2.0044444444444443,2.0967777777777776
187,2.0994444444444444,2.0646666666666667,1.6904444444444444,1.8196666666666668,1.9036666666666666,1.6633333333333333,1.786888888888889,2.012777777777778,2.0233333333333334,1.8448888888888888,1.799111111111111,1.8766666666666667,1.8953333333333333,2.0468888888888888,1.894111111111111,1.6508888888888889,1.5995555555555556,1.6055555555555556,2.219888888888889,1.8333333333333333,1.9476666666666667,1.8376666666666666,2.127666666666667,1.8506666666666667,2.0456666666666665,1.8427777777777778,2.0602222222222224,2.052888888888889,1.7067777777777777,2.0366666666666666,2.0764444444444443,2.0585555555555555,1.9596666666666667,0.04666666666666667,0.5503333333333333,2.039111111111111,1.5912222222222223,1.7225555555555556,1.570111111111111,2.1892222222222224,1.6572222222222222,2.0485555555555557,2.1438888888888887,2.157,1.9987777777777778,2.1012222222222223
188,2.1142222222222222,2.0677777777777777,1.6846666666666668,1.87,1.9047777777777777,1.6428888888888888,1.7932222222222223,2.0223333333333335,2.025333333333333,1.8535555555555556,1.7855555555555556,1.8736666666666666,1.9051111111111112,2.063888888888889,1.8964444444444444,1.6633333333333333,1.601888888888889,1.5982222222222222,2.2212222222222224,1.8345555555555555,1.9441111111111111,1.8334444444444444,2.0864444444444445,1.843,2.047222222222222,1.8451111111111111,2.0588888888888888,2.0595555555555554,1.7067777777777777,2.044111111111111,2.0732222222222223,2.0603333333333333,1.9683333333333333,0.04566666666666667,0.5618888888888889,2.0354444444444444,1.5776666666666668,1.722,1.6348888888888888,2.1395555555555554,1.6713333333333333,2.0516666666666667,2.1407777777777777,2.163666666666667,2.005333333333333,2.0933333333333333
189,2.0892222222222223,2.060888888888889,1.614111111111111,1.876111111111111,1.8943333333333334,1.6565555555555556,1.7933333333333332,2.017,2.021888888888889,1.8535555555555556,1.7954444444444444,1.875,1.8862222222222222,2.0548888888888888,1.8645555555555555,1.6715555555555555,1.597,1.605888888888889,2.220111111111111,1.833,1.9268888888888889,1.8324444444444445,2.070333333333333,1.826,2.0477777777777777,1.8465555555555555,2.0652222222222223,2.070666666666667,1.7061111111111111,2.035,2.069777777777778,2.0595555555555554,2.062777777777778,0.04633333333333333,0.5633333333333334,2.0513333333333335,1.5742222222222222,1.7218888888888888,1.642111111111111,2.136,1.6762222222222223,2.0516666666666667,2.159777777777778,2.1697777777777776,1.995111111111111,2.092888888888889
190,2.1205555555555557,2.0634444444444444,1.6766666666666667,1.806888888888889,1.9016666666666666,1.657888888888889,1.790888888888889,2.02,2.034222222222222,1.8493333333333333,1.802,1.8885555555555555,1.8895555555555557,2.0635555555555554,1.897888888888889,1.6611111111111112,1.5976666666666666,1.6,2.115222222222222,1.826,1.859,1.8311111111111111,2.0895555555555556,1.8474444444444444,2.0442222222222224,1.8402222222222222,2.054333333333333,2.0714444444444444,1.7057777777777778,2.0393333333333334,2.073111111111111,2.0603333333333333,1.981111111111111,0.046,0.5445555555555556,2.0345555555555555,1.5647777777777778,1.7144444444444444,1.6314444444444445,2.175666666666667,1.6707777777777777,2.007111111111111,2.1514444444444445,2.121111111111111,1.9814444444444443,2.111
191,2.1146666666666665,2.072111111111111,1.692,1.8763333333333334,1.9027777777777777,1.6642222222222223,1.780888888888889,2.0068888888888887,2.028,1.856111111111111,1.8043333333333333,1.877888888888889,1.8936666666666666,2.063111111111111,1.8954444444444445,1.652111111111111,1.5988888888888888,1.5994444444444444,2.2216666666666667,1.8282222222222222,1.8766666666666667,1.8393333333333333,2.0906666666666665,1.847,2.0395555555555553,1.8403333333333334,2.0514444444444444,2.0685555555555557,1.7141111111111111,2.043222222222222,2.0716666666666668,2.0545555555555555,1.9844444444444445,0.04666666666666667,0.5458888888888889,2.032888888888889,1.5585555555555555,1.7214444444444446,1.6362222222222222,2.142888888888889,1.672111111111111,2.050666666666667,2.155777777777778,2.171111111111111,2.0036666666666667,2.0946666666666665
192,2.0355555555555553,2.0202222222222224,1.6943333333333332,1.867,1.8924444444444444,1.6624444444444444,1.803111111111111,1.9983333333333333,2.027888888888889,1.855,1.7965555555555555,1.8733333333333333,1.8836666666666666,2.0604444444444443,1.8966666666666667,1.653888888888889,1.5984444444444443,1.6077777777777778,2.225111111111111,1.8314444444444444,1.8775555555555556,1.8328888888888888,2.122,1.8388888888888888,2.037888888888889,1.8442222222222222,2.062,2.0493333333333332,1.7114444444444445,2.038222222222222,2.0677777777777777,2.059222222222222,1.973,0.04666666666666667,0.5544444444444444,2.031111111111111,1.566111111111111,1.71,1.5672222222222223,2.142777777777778,1.6793333333333333,2.0517777777777777,2.168111111111111,2.1704444444444446,2.0023333333333335,2.100888888888889
193,2.0284444444444443,1.9746666666666666,1.6693333333333333,1.8452222222222223,1.9023333333333334,1.6472222222222221,1.8476666666666666,2.0224444444444445,2.0212222222222223,1.8448888888888888,1.7517777777777779,1.8862222222222222,1.8931111111111112,2.053,1.8943333333333334,1.664,1.6087777777777779,1.6066666666666667,2.0722222222222224,1.8312222222222223,1.9154444444444445,1.828111111111111,2.0837777777777777,1.8537777777777777,2.037888888888889,1.8423333333333334,2.055111111111111,2.0581111111111112,1.7061111111111111,2.0406666666666666,2.0725555555555557,2.0557777777777777,1.9824444444444445,0.04566666666666667,0.5471111111111111,2.0296666666666665,1.5691111111111111,1.7175555555555555,1.665,2.144222222222222,1.6293333333333333,2.0086666666666666,2.136888888888889,2.1204444444444444,1.9914444444444444,2.101888888888889
194,2.107,2.078,1.7322222222222223,1.813,1.9048888888888889,1.6607777777777777,1.789,2.010666666666667,2.0296666666666665,1.8284444444444445,1.759,1.8777777777777778,1.888111111111111,2.0595555555555554,1.9,1.6446666666666667,1.6075555555555556,1.6055555555555556,2.0815555555555556,1.8305555555555555,1.933111111111111,1.8391111111111111,2.1302222222222222,1.8463333333333334,2.042222222222222,1.8457777777777777,2.0621111111111112,2.039111111111111,1.6994444444444445,2.042333333333333,2.070222222222222,2.0643333333333334,1.9777777777777779,0.046,0.5582222222222222,2.0356666666666667,1.5594444444444444,1.7142222222222223,1.5654444444444444,2.1466666666666665,1.6704444444444444,2.0044444444444443,2.121,2.1283333333333334,1.9858888888888888,2.090777777777778
195,2.0975555555555556,2.0634444444444444,1.6772222222222222,1.8514444444444444,1.9024444444444444,1.6484444444444444,1.805111111111111,2.0327777777777776,2.029,1.8467777777777779,1.7773333333333334,1.8803333333333334,1.895888888888889,2.0701111111111112,1.8913333333333333,1.6522222222222223,1.6112222222222221,1.6024444444444443,2.090777777777778,1.8322222222222222,1.8867777777777779,1.8353333333333333,2.0884444444444443,1.8436666666666666,2.048111111111111,1.8387777777777778,2.0645555555555557,2.0653333333333332,1.7021111111111111,2.0374444444444446,2.0726666666666667,2.054777777777778,1.9801111111111112,0.046,0.5841111111111111,2.031888888888889,1.5806666666666667,1.716888888888889,1.6022222222222222,2.1096666666666666,1.661888888888889,2.0113333333333334,2.1553333333333335,2.179666666666667,1.9952222222222222,2.100888888888889
196,2.111111111111111,2.0715555555555554,1.725,1.8275555555555556,1.8988888888888888,1.6594444444444445,1.7994444444444444,2.0251111111111113,2.0233333333333334,1.8333333333333333,1.7612222222222222,1.883888888888889,1.8873333333333333,2.059111111111111,1.9011111111111112,1.6567777777777777,1.6114444444444445,1.6048888888888888,2.047111111111111,1.8392222222222223,1.8543333333333334,1.8375555555555556,2.094777777777778,1.8186666666666667,2.0348888888888887,1.839888888888889,2.061888888888889,2.061111111111111,1.7014444444444445,2.0482222222222224,2.0736666666666665,2.059111111111111,2.050333333333333,0.04666666666666667,0.5593333333333333,2.0374444444444446,1.5706666666666667,1.7056666666666667,1.608,2.1093333333333333,1.6711111111111112,2.0105555555555554,2.1506666666666665,2.1207777777777777,1.9913333333333334,2.1055555555555556
197,2.1126666666666667,2.0593333333333335,1.6652222222222222,1.854,1.8895555555555557,1.656111111111111,1.7887777777777778,2.0092222222222222,2.026666666666667,1.8427777777777778,1.756888888888889,1.8792222222222221,1.8845555555555555,2.054111111111111,1.8657777777777778,1.6708888888888889,1.608111111111111,1.608,2.040888888888889,1.8373333333333333,1.9272222222222222,1.8312222222222223,2.071111111111111,1.837,2.039111111111111,1.8386666666666667,2.050222222222222,2.0606666666666666,1.699111111111111,2.0345555555555555,2.071,2.0572222222222223,2.0567777777777776,0.04633333333333333,0.5635555555555556,2.0371111111111113,1.5496666666666667,1.7164444444444444,1.6367777777777779,2.0896666666666666,1.6671111111111112,2.010222222222222,2.120222222222222,2.1182222222222222,1.9943333333333333,2.087666666666667
198,2.1002222222222224,2.0695555555555556,1.6111111111111112,1.870111111111111,1.893888888888889,1.6477777777777778,1.7956666666666667,2.0251111111111113,2.0285555555555557,1.8573333333333333,1.8151111111111111,1.8905555555555555,1.8966666666666667,2.056111111111111,1.864,1.6725555555555556,1.5956666666666666,1.6037777777777777,2.115,1.8365555555555555,1.870111111111111,1.8288888888888888,2.0774444444444446,1.8463333333333334,2.041777777777778,1.8424444444444446,2.0616666666666665,2.0492222222222223,1.7081111111111111,2.0476666666666667,2.0682222222222224,2.0565555555555557,1.9864444444444445,0.04633333333333333,0.5803333333333334,2.031222222222222,1.562,1.712888888888889,1.624111111111111,2.097,1.6708888888888889,2.0092222222222222,2.1622222222222223,2.165888888888889,1.9901111111111112,2.0944444444444446
199,2.0283333333333333,2.0242222222222224,1.6546666666666667,1.8197777777777777,1.903,1.658,1.8251111111111111,2.0223333333333335,2.0285555555555557,1.8551111111111112,1.8132222222222223,1.879888888888889,1.892111111111111,2.0563333333333333,1.862111111111111,1.646,1.594,1.6065555555555555,2.106222222222222,1.8331111111111111,1.9347777777777777,1.8295555555555556,2.0745555555555555,1.855888888888889,2.0443333333333333,1.838111111111111,2.039888888888889,2.057777777777778,1.7054444444444445,2.0465555555555555,2.0686666666666667,2.0616666666666665,1.9764444444444444,0.046,0.5662222222222222,2.0505555555555555,1.5951111111111111,1.7221111111111111,1.6254444444444445,2.181888888888889,1.6637777777777778,2.008,2.121,2.1235555555555554,1.9903333333333333,2.0974444444444442
200,2.0772222222222223,2.0656666666666665,1.6546666666666667,1.8668888888888888,1.8912222222222221,1.6617777777777778,1.8064444444444445,2.0364444444444443,2.0263333333333335,1.8507777777777779,1.808,1.8831111111111112,1.8884444444444444,2.059,1.8957777777777778,1.6565555555555556,1.5967777777777779,1.6031111111111112,2.074888888888889,1.8343333333333334,1.8665555555555555,1.8303333333333334,2.091,1.8475555555555556,2.044888888888889,1.8394444444444444,2.062666666666667,2.0544444444444445,1.7094444444444445,2.038111111111111,2.072888888888889,2.0566666666666666,1.973,0.04633333333333333,0.5522222222222222,2.032,1.556,1.726888888888889,1.636111111111111,2.099,1.6235555555555556,2.014777777777778,2.1622222222222223,2.1238888888888887,1.9864444444444445,2.0933333333333333
201,2.025777777777778,1.9877777777777779,1.7102222222222223,1.8431111111111111,1.902111111111111,1.655888888888889,1.8387777777777778,2.013333333333333,2.027888888888889,1.8391111111111111,1.7503333333333333,1.8783333333333334,1.8905555555555555,2.0603333333333333,1.9043333333333334,1.6566666666666667,1.6107777777777779,1.6031111111111112,2.0535555555555556,1.8331111111111111,1.8635555555555556,1.8254444444444444,2.087666666666667,1.8502222222222222,2.0356666666666667,1.842,2.0614444444444446,2.065,1.7017777777777778,2.0395555555555553,2.0684444444444443,2.0505555555555555,1.9715555555555555,0.04566666666666667,0.536,2.0334444444444446,1.5613333333333332,1.7203333333333333,1.6994444444444445,2.1014444444444442,1.6857777777777778,2.010222222222222,2.1061111111111113,2.117,1.9984444444444445,2.1075555555555554
