,NeuralAgent_BattleRoyal_rng,AlwaysDefectAgent,RandomChoiceAgent,Student13_200aAgent,Student13_200bAgent,Student13_200cAgent,Student13_200mAgent,Student16_200bAgent,Student16_200cAgent,Student17_200aAgent,Student17_200bAgent,Student17_200mAgent,Student19_200aAgent,Student19_200bAgent,Student19_200cAgent,Student19_200mAgent,Student1_200aAgent,Student1_200bAgent,Student1_200cAgent,Student1_200mAgent,Student21_200aAgent,Student21_200cAgent,Student22_200mAgent,Student23_200mAgent,Student24_200bAgent,Student24_200cAgent,Student24_200mAgent,Student26_200bAgent,Student26_200cAgent,Student26_200mAgent,Student2_200aAgent,Student2_200cAgent,TitF2tatAgent,TitFTatAgent
92,1.9190909090909092,2.146212121212121,1.6936363636363636,1.5478787878787879,1.6177272727272727,1.9157575757575758,1.9175757575757575,1.7093939393939395,1.7296969696969697,1.8883333333333334,1.893939393939394,2.146818181818182,1.8292424242424243,1.6825757575757576,1.5446969696969697,1.5813636363636363,2.1586363636363637,1.8886363636363637,1.8115151515151515,1.886969696969697,2.1703030303030304,1.8777272727272727,1.928030303030303,1.6810606060606061,2.1353030303030303,2.157121212121212,1.596060606060606,1.9216666666666666,1.9431818181818181,1.9613636363636364,0.017727272727272727,1.5640909090909092,1.9324242424242424,1.9986363636363635
93,1.9272727272727272,2.1643939393939395,1.6096969696969696,1.5692424242424243,1.6186363636363637,1.9266666666666667,1.9134848484848486,1.7275757575757575,1.7334848484848484,1.8936363636363636,1.912121212121212,2.146818181818182,1.7853030303030304,1.6616666666666666,1.5415151515151515,1.5796969696969696,2.1562121212121212,1.8957575757575758,1.7966666666666666,1.8943939393939393,2.1404545454545456,1.884090909090909,1.9296969696969697,1.6833333333333333,2.148030303030303,2.1534848484848483,1.5937878787878788,1.9227272727272726,1.9359090909090908,1.9616666666666667,0.018333333333333333,1.5731818181818182,1.9336363636363636,1.9963636363636363
94,1.9831818181818182,2.1559090909090908,1.6477272727272727,1.5633333333333332,1.5945454545454545,1.9163636363636363,1.916060606060606,1.726969696969697,1.7413636363636364,1.8990909090909092,1.8887878787878787,2.140151515151515,1.8286363636363636,1.6877272727272727,1.5421212121212122,1.5771212121212121,2.163939393939394,1.8977272727272727,1.8083333333333333,1.8936363636363636,2.171969696969697,1.8692424242424241,1.9292424242424242,1.6806060606060607,2.1559090909090908,2.148030303030303,1.5937878787878788,1.928030303030303,1.9343939393939393,1.9646969696969696,0.018333333333333333,1.5777272727272726,1.9357575757575758,2.000757575757576
95,1.981060606060606,2.1534848484848483,1.6548484848484848,1.5713636363636363,1.594090909090909,1.9243939393939393,1.9212121212121211,1.7268181818181818,1.7418181818181817,1.891969696969697,1.8813636363636363,2.140151515151515,1.8275757575757576,1.6772727272727272,1.5451515151515152,1.573939393939394,2.168181818181818,1.8975757575757575,1.8086363636363636,1.8875757575757577,2.175909090909091,1.871060606060606,1.9281818181818182,1.687878787878788,2.1443939393939395,2.161969696969697,1.5942424242424242,1.925,1.9336363636363636,1.959848484848485,0.017727272727272727,1.5745454545454545,1.9339393939393938,1.9957575757575758
96,1.9803030303030302,2.1637878787878786,1.667878787878788,1.5731818181818182,1.6145454545454545,1.9307575757575757,1.9133333333333333,1.7207575757575757,1.735,1.895,1.893030303030303,2.1474242424242425,1.8346969696969697,1.700909090909091,1.5436363636363637,1.5765151515151514,2.1695454545454544,1.894090909090909,1.737121212121212,1.893939393939394,2.1724242424242424,1.8596969696969696,1.9277272727272727,1.6822727272727274,2.146818181818182,2.1413636363636366,1.5943939393939395,1.9234848484848486,1.9357575757575758,1.9592424242424242,0.017727272727272727,1.5781818181818181,1.9301515151515152,1.9963636363636363
97,1.9883333333333333,2.1540909090909093,1.6668181818181818,1.5668181818181819,1.5975757575757576,1.9174242424242425,1.9166666666666667,1.7196969696969697,1.7307575757575757,1.8803030303030304,1.8856060606060605,2.157121212121212,1.8328787878787878,1.6859090909090908,1.5460606060606061,1.5734848484848485,2.1607575757575757,1.8893939393939394,1.7969696969696969,1.894090909090909,2.1751515151515153,1.8671212121212122,1.9306060606060607,1.6831818181818181,2.148030303030303,2.1534848484848483,1.5924242424242425,1.9224242424242424,1.9359090909090908,1.9601515151515152,0.017727272727272727,1.576818181818182,1.9287878787878787,1.9995454545454545
98,1.8518181818181818,2.1153030303030302,1.7165151515151515,1.653181818181818,1.7043939393939394,1.9877272727272728,1.943030303030303,1.5996969696969696,1.7356060606060606,1.9095454545454544,1.882121212121212,2.1407575757575756,1.8278787878787879,1.6965151515151515,1.544848484848485,1.5731818181818182,2.155,1.884090909090909,1.7716666666666667,1.8851515151515152,2.170909090909091,1.8751515151515152,1.9295454545454545,1.6834848484848486,2.1492424242424244,2.1456060606060605,1.6006060606060606,1.923181818181818,1.9368181818181818,1.96,0.017727272727272727,1.5727272727272728,1.929848484848485,2.001818181818182
99,1.8995454545454546,2.1474242424242425,1.6009090909090908,1.5762121212121212,1.6371212121212122,1.9516666666666667,1.9093939393939394,1.7168181818181818,1.738030303030303,1.9077272727272727,1.8943939393939393,2.1407575757575756,1.7907575757575758,1.6918181818181819,1.538181818181818,1.5675757575757576,2.163939393939394,1.8842424242424243,1.7953030303030304,1.8828787878787878,2.142121212121212,1.865,1.9296969696969697,1.679848484848485,2.1534848484848483,2.1256060606060605,1.6006060606060606,1.925151515151515,1.9386363636363637,1.96,0.017727272727272727,1.569090909090909,1.9348484848484848,1.9974242424242423
100,1.9977272727272728,2.166818181818182,1.6486363636363637,1.5446969696969697,1.6033333333333333,1.9310606060606061,1.9153030303030303,1.731060606060606,1.7377272727272728,1.9033333333333333,1.8892424242424242,2.141969696969697,1.8284848484848484,1.6724242424242424,1.5416666666666667,1.5742424242424242,2.172727272727273,1.8936363636363636,1.8184848484848486,1.8942424242424243,2.1787878787878787,1.8716666666666666,1.9290909090909092,1.6777272727272727,2.1625757575757576,2.1340909090909093,1.590151515151515,1.928939393939394,1.9422727272727274,1.9528787878787879,0.017727272727272727,1.5709090909090908,1.9327272727272726,1.9974242424242423
101,1.962878787878788,2.211060606060606,1.673181818181818,1.6507575757575759,1.638030303030303,1.9612121212121212,1.9483333333333333,1.5996969696969696,1.738939393939394,1.895,1.896060606060606,2.138333333333333,1.7854545454545454,1.6942424242424243,1.544848484848485,1.5774242424242424,2.1756060606060608,1.8966666666666667,1.7275757575757575,1.8937878787878788,2.1553030303030303,1.8824242424242423,1.9312121212121212,1.6842424242424243,2.151060606060606,2.158939393939394,1.5928787878787878,1.9225757575757576,1.929848484848485,1.9584848484848485,0.018333333333333333,1.5763636363636364,1.9375757575757575,2.0
102,1.861060606060606,2.0856060606060605,1.6595454545454544,1.5684848484848486,1.665909090909091,1.950909090909091,1.9195454545454544,1.7196969696969697,1.7325757575757577,1.891969696969697,1.8837878787878788,2.1577272727272727,1.8298484848484848,1.6681818181818182,1.5436363636363637,1.5778787878787879,2.1665151515151515,1.891060606060606,1.8212121212121213,1.8845454545454545,2.1724242424242424,1.865909090909091,1.9321212121212121,1.6807575757575757,2.145,2.1443939393939395,1.5907575757575758,1.9253030303030303,1.9345454545454546,1.9627272727272727,0.018333333333333333,1.575,1.9324242424242424,2.001060606060606
103,1.9698484848484847,2.1407575757575756,1.6706060606060606,1.5562121212121212,1.6131818181818183,1.9274242424242425,1.9196969696969697,1.7225757575757576,1.7372727272727273,1.8943939393939393,1.8827272727272728,2.140151515151515,1.8318181818181818,1.669848484848485,1.5421212121212122,1.572121212121212,2.165909090909091,1.8831818181818183,1.8086363636363636,1.8990909090909092,2.172878787878788,1.8886363636363637,1.93,1.6810606060606061,2.141969696969697,2.1474242424242425,1.5924242424242425,1.9243939393939393,1.9312121212121212,1.9492424242424242,0.017727272727272727,1.57,1.9363636363636363,1.9936363636363637
104,1.9212121212121211,2.165,1.6872727272727273,1.582121212121212,1.6181818181818182,1.917878787878788,1.9177272727272727,1.7222727272727272,1.7384848484848485,1.8943939393939393,1.9043939393939393,2.149848484848485,1.8303030303030303,1.690909090909091,1.5416666666666667,1.5753030303030302,2.162878787878788,1.893939393939394,1.7643939393939394,1.8762121212121212,2.1722727272727274,1.871060606060606,1.9356060606060606,1.6816666666666666,2.1504545454545454,2.1359090909090908,1.5987878787878789,1.9284848484848485,1.9374242424242425,1.967121212121212,0.017727272727272727,1.5736363636363637,1.9295454545454545,2.0016666666666665
105,1.9454545454545455,2.1559090909090908,1.677878787878788,1.5887878787878789,1.6096969696969696,1.908939393939394,1.9184848484848485,1.7215151515151514,1.731969696969697,1.9053030303030303,1.8892424242424242,2.152878787878788,1.832121212121212,1.6812121212121212,1.5422727272727272,1.5753030303030302,2.165909090909091,1.8871212121212122,1.7442424242424241,1.8922727272727273,2.1692424242424244,1.8804545454545454,1.9303030303030304,1.6859090909090908,2.149848484848485,2.1486363636363635,1.5865151515151514,1.9274242424242425,1.9316666666666666,1.9563636363636363,0.018333333333333333,1.5709090909090908,1.9342424242424243,1.9981818181818183
106,1.991060606060606,2.168030303030303,1.611969696969697,1.5804545454545456,1.613939393939394,1.9103030303030304,1.9168181818181818,1.7206060606060607,1.7337878787878789,1.8792424242424242,1.8974242424242425,2.161969696969697,1.7878787878787878,1.6831818181818181,1.5436363636363637,1.5777272727272726,2.1663636363636365,1.8895454545454546,1.7616666666666667,1.9046969696969698,2.1569696969696968,1.8753030303030302,1.9284848484848485,1.6825757575757576,2.1474242424242425,2.1474242424242425,1.5933333333333333,1.9215151515151516,1.9359090909090908,1.959090909090909,0.017727272727272727,1.5727272727272728,1.9327272727272726,1.9956060606060606
107,1.9345454545454546,2.160151515151515,1.5925757575757575,1.5616666666666668,1.6024242424242425,1.928030303030303,1.9172727272727272,1.7110606060606062,1.7331818181818182,1.898939393939394,1.8933333333333333,2.143181818181818,1.788181818181818,1.667878787878788,1.54,1.5689393939393939,2.168787878787879,1.891969696969697,1.812121212121212,1.888030303030303,2.158939393939394,1.8763636363636365,1.9345454545454546,1.6787878787878787,2.148030303030303,2.1474242424242425,1.596060606060606,1.9248484848484848,1.935151515151515,1.9665151515151515,0.017727272727272727,1.5831818181818182,1.93,1.9978787878787878
108,2.006969696969697,2.1522727272727273,1.7037878787878789,1.571969696969697,1.5903030303030303,1.8996969696969697,1.919848484848485,1.7268181818181818,1.7342424242424241,1.8915151515151516,1.8865151515151515,2.1377272727272727,1.8353030303030302,1.7,1.541969696969697,1.5775757575757576,2.1577272727272727,1.8857575757575757,1.762878787878788,1.898030303030303,2.179090909090909,1.8657575757575757,1.927121212121212,1.6742424242424243,2.1413636363636366,2.1492424242424244,1.5974242424242424,1.9263636363636363,1.9418181818181819,1.959848484848485,0.017727272727272727,1.5672727272727274,1.933030303030303,2.001969696969697
109,2.034242424242424,2.1595454545454547,1.6277272727272727,1.5781818181818181,1.6015151515151516,1.9177272727272727,1.9171212121212122,1.73,1.7416666666666667,1.887878787878788,1.8822727272727273,2.140151515151515,1.7907575757575758,1.6572727272727272,1.5421212121212122,1.5825757575757575,2.160909090909091,1.9,1.8103030303030303,1.8883333333333334,2.148787878787879,1.8512121212121213,1.9310606060606061,1.684090909090909,2.1437878787878786,2.1425757575757576,1.5933333333333333,1.9210606060606061,1.9321212121212121,1.9612121212121212,0.018333333333333333,1.57,1.9325757575757576,1.996212121212121
110,1.9610606060606062,2.1522727272727273,1.6912121212121212,1.5698484848484848,1.611060606060606,1.9215151515151516,1.917878787878788,1.7203030303030302,1.7395454545454545,1.8877272727272727,1.8843939393939393,2.1443939393939395,1.8303030303030303,1.6918181818181819,1.5436363636363637,1.5763636363636364,2.1672727272727275,1.8737878787878788,1.773939393939394,1.8904545454545454,2.172878787878788,1.8856060606060605,1.9303030303030304,1.6842424242424243,2.137121212121212,2.151060606060606,1.5883333333333334,1.9257575757575758,1.9368181818181818,1.9553030303030303,0.018333333333333333,1.5731818181818182,1.9342424242424243,1.997121212121212
111,2.0166666666666666,2.1656060606060605,1.6763636363636363,1.5689393939393939,1.615,1.927878787878788,1.9122727272727273,1.72,1.7407575757575757,1.9004545454545454,1.8690909090909091,2.149848484848485,1.8327272727272728,1.6695454545454544,1.5474242424242424,1.5756060606060607,2.1587878787878787,1.8804545454545454,1.790151515151515,1.8936363636363636,2.1712121212121214,1.8754545454545455,1.9342424242424243,1.6772727272727272,2.149848484848485,2.151666666666667,1.5933333333333333,1.9210606060606061,1.9306060606060607,1.9512121212121212,0.018333333333333333,1.5722727272727273,1.9339393939393938,1.997121212121212
112,1.8357575757575757,2.0334848484848487,1.6098484848484849,1.5524242424242425,1.7022727272727274,1.9387878787878787,1.9162121212121213,1.728030303030303,1.7416666666666667,1.8945454545454545,1.8834848484848485,2.146818181818182,1.8357575757575757,1.6557575757575758,1.544848484848485,1.575,2.1675757575757575,1.9009090909090909,1.815,1.8956060606060605,2.168181818181818,1.8772727272727272,1.9310606060606061,1.6837878787878788,2.148030303030303,2.1486363636363635,1.5956060606060607,1.9239393939393938,1.940909090909091,1.9677272727272728,0.017727272727272727,1.5686363636363636,1.9331818181818181,2.001212121212121
113,1.97,2.151666666666667,1.7028787878787879,1.5674242424242424,1.6162121212121212,1.9413636363636364,1.9183333333333332,1.7234848484848484,1.7325757575757577,1.9001515151515151,1.8957575757575758,2.158333333333333,1.8307575757575758,1.6903030303030302,1.5434848484848485,1.5742424242424242,2.160151515151515,1.8872727272727272,1.7706060606060605,1.8890909090909092,2.171666666666667,1.8846969696969698,1.9312121212121212,1.6866666666666668,2.138333333333333,2.1522727272727273,1.596969696969697,1.9265151515151515,1.937878787878788,1.962878787878788,0.018333333333333333,1.5709090909090908,1.9313636363636364,2.0006060606060605
114,1.9836363636363636,2.146212121212121,1.6837878787878788,1.5545454545454545,1.6187878787878789,1.9242424242424243,1.9168181818181818,1.7262121212121213,1.7377272727272728,1.9045454545454545,1.8798484848484849,2.1546969696969698,1.833939393939394,1.6739393939393938,1.5456060606060606,1.5845454545454545,2.1572727272727272,1.888939393939394,1.8093939393939393,1.8813636363636363,2.1663636363636365,1.8716666666666666,1.9324242424242424,1.6825757575757576,2.145,2.1443939393939395,1.5915151515151515,1.9233333333333333,1.9392424242424242,1.9593939393939395,0.018333333333333333,1.574090909090909,1.9333333333333333,1.9963636363636363
115,1.9074242424242425,2.157121212121212,1.6712121212121211,1.5798484848484848,1.618939393939394,1.9172727272727272,1.9171212121212122,1.7181818181818183,1.7368181818181818,1.9066666666666667,1.8786363636363637,2.1413636363636366,1.8325757575757575,1.6824242424242424,1.5425757575757575,1.571969696969697,2.157121212121212,1.8928787878787878,1.7884848484848486,1.8971212121212122,2.1693939393939394,1.8809090909090909,1.9322727272727274,1.6828787878787879,2.1540909090909093,2.1359090909090908,1.5946969696969697,1.9268181818181818,1.9383333333333332,1.9666666666666666,0.017727272727272727,1.5754545454545454,1.9354545454545455,1.996212121212121
116,1.8628787878787878,2.1474242424242425,1.616969696969697,1.5546969696969697,1.6528787878787878,1.944090909090909,1.9163636363636363,1.7245454545454546,1.7356060606060606,1.8872727272727272,1.8853030303030303,2.143181818181818,1.7887878787878788,1.697878787878788,1.543939393939394,1.5745454545454545,2.163181818181818,1.8945454545454545,1.7934848484848485,1.8925757575757576,2.1437878787878786,1.8737878787878788,1.9318181818181819,1.6821212121212121,2.1492424242424244,2.161969696969697,1.5992424242424241,1.9266666666666667,1.935151515151515,1.9603030303030302,0.017727272727272727,1.5709090909090908,1.9345454545454546,1.9981818181818183
117,1.9306060606060607,2.1607575757575757,1.6601515151515152,1.555909090909091,1.6183333333333334,1.9275757575757575,1.9163636363636363,1.7239393939393939,1.7354545454545454,1.9081818181818182,1.89,2.1334848484848483,1.835909090909091,1.690909090909091,1.5392424242424243,1.5837878787878787,2.158030303030303,1.8845454545454545,1.795909090909091,1.896969696969697,2.173787878787879,1.8692424242424241,1.931969696969697,1.6793939393939394,2.148030303030303,2.1486363636363635,1.597878787878788,1.9248484848484848,1.9416666666666667,1.9662121212121213,0.017727272727272727,1.5754545454545454,1.935151515151515,1.9995454545454545
118,1.8665151515151515,2.1534848484848483,1.7007575757575757,1.5483333333333333,1.6395454545454546,1.9486363636363637,1.9222727272727274,1.7184848484848485,1.7363636363636363,1.8993939393939394,1.8827272727272728,2.1625757575757576,1.829090909090909,1.6628787878787878,1.5465151515151516,1.58,2.162878787878788,1.887878787878788,1.8107575757575758,1.8956060606060605,2.1772727272727272,1.8737878787878788,1.9316666666666666,1.684090909090909,2.1486363636363635,2.1377272727272727,1.6037878787878788,1.9286363636363637,1.9368181818181818,1.9665151515151515,0.017727272727272727,1.5727272727272728,1.9328787878787879,1.9968181818181818
119,1.9407575757575757,2.169848484848485,1.6692424242424242,1.5587878787878788,1.6201515151515151,1.908939393939394,1.9148484848484848,1.7292424242424242,1.7286363636363635,1.8966666666666667,1.8942424242424243,2.1534848484848483,1.832121212121212,1.683030303030303,1.5395454545454546,1.5822727272727273,2.164242424242424,1.8968181818181817,1.7906060606060605,1.886060606060606,2.1745454545454543,1.876969696969697,1.927878787878788,1.678939393939394,2.1407575757575756,2.1359090909090908,1.5951515151515152,1.9277272727272727,1.9321212121212121,1.9622727272727272,0.017727272727272727,1.576818181818182,1.9357575757575758,1.9998484848484848
120,2.0148484848484847,2.1474242424242425,1.7037878787878789,1.5824242424242425,1.595909090909091,1.9227272727272726,1.9184848484848485,1.7166666666666666,1.7366666666666666,1.9077272727272727,1.8898484848484849,2.1365151515151517,1.835,1.6845454545454546,1.5436363636363637,1.5746969696969697,2.158030303030303,1.8846969696969698,1.767121212121212,1.8912121212121211,2.1777272727272727,1.8472727272727272,1.933030303030303,1.6833333333333333,2.145,2.1443939393939395,1.5956060606060607,1.925,1.937121212121212,1.9653030303030303,0.018333333333333333,1.575,1.933030303030303,1.995
121,1.941969696969697,2.1595454545454547,1.6783333333333332,1.5713636363636363,1.637878787878788,1.9427272727272726,1.9125757575757576,1.73,1.7296969696969697,1.8956060606060605,1.8968181818181817,2.128030303030303,1.8303030303030303,1.662121212121212,1.542878787878788,1.5753030303030302,2.1565151515151517,1.8881818181818182,1.8,1.8786363636363637,2.175909090909091,1.8804545454545454,1.93,1.6806060606060607,2.1407575757575756,2.1425757575757576,1.590151515151515,1.9219696969696969,1.9359090909090908,1.9554545454545456,0.018333333333333333,1.5672727272727274,1.9357575757575758,1.998030303030303
122,1.9951515151515151,2.1565151515151517,1.615909090909091,1.5733333333333333,1.6009090909090908,1.9066666666666667,1.9166666666666667,1.718030303030303,1.739090909090909,1.8986363636363637,1.8895454545454546,2.1377272727272727,1.7865151515151516,1.7007575757575757,1.5374242424242424,1.572878787878788,2.151060606060606,1.8922727272727273,1.7066666666666668,1.9024242424242424,2.136969696969697,1.8646969696969697,1.9287878787878787,1.6787878787878787,2.158939393939394,2.1359090909090908,1.5846969696969697,1.9283333333333332,1.9375757575757575,1.9636363636363636,0.017727272727272727,1.5713636363636363,1.9337878787878788,1.9983333333333333
123,1.9477272727272728,2.1565151515151517,1.6904545454545454,1.5581818181818181,1.6087878787878789,1.9136363636363636,1.9146969696969698,1.71,1.736060606060606,1.9016666666666666,1.8824242424242423,2.1359090909090908,1.8327272727272728,1.6883333333333332,1.542878787878788,1.5783333333333334,2.1763636363636363,1.8874242424242424,1.765,1.8866666666666667,2.170909090909091,1.8583333333333334,1.9303030303030304,1.6863636363636363,2.1607575757575757,2.1407575757575756,1.591060606060606,1.9225757575757576,1.9336363636363636,1.97,0.017727272727272727,1.569090909090909,1.9324242424242424,1.999090909090909
124,1.9643939393939394,2.169848484848485,1.6293939393939394,1.5766666666666667,1.5946969696969697,1.9036363636363636,1.9168181818181818,1.7203030303030302,1.7415151515151515,1.9090909090909092,1.8796969696969696,2.1413636363636366,1.7884848484848486,1.675,1.5403030303030303,1.5737878787878787,2.16030303030303,1.8937878787878788,1.7966666666666666,1.8846969696969698,2.1503030303030304,1.8784848484848484,1.933030303030303,1.6863636363636363,2.1504545454545454,2.131666666666667,1.5956060606060607,1.9262121212121213,1.9337878787878788,1.964090909090909,0.018333333333333333,1.5704545454545455,1.9313636363636364,1.9906060606060607
125,2.0053030303030304,2.1553030303030303,1.6627272727272728,1.5765151515151514,1.6128787878787878,1.918030303030303,1.9154545454545455,1.715151515151515,1.7381818181818183,1.8871212121212122,1.8953030303030303,2.125,1.8356060606060607,1.6803030303030304,1.5413636363636363,1.5718181818181818,2.181363636363636,1.9007575757575759,1.7624242424242424,1.8836363636363636,2.1684848484848485,1.861060606060606,1.9306060606060607,1.6824242424242424,2.160151515151515,2.160151515151515,1.590151515151515,1.9246969696969698,1.9359090909090908,1.9610606060606062,0.01893939393939394,1.5731818181818182,1.9322727272727274,1.998030303030303
126,1.975151515151515,2.1474242424242425,1.6883333333333332,1.569090909090909,1.5916666666666666,1.9127272727272728,1.9145454545454546,1.7162121212121213,1.7325757575757577,1.895,1.8803030303030304,2.1474242424242425,1.8324242424242425,1.6842424242424243,1.5375757575757576,1.5763636363636364,2.1560606060606062,1.8995454545454546,1.7896969696969698,1.8833333333333333,2.168939393939394,1.868030303030303,1.9283333333333332,1.6806060606060607,2.1395454545454546,2.146818181818182,1.6024242424242425,1.9237878787878788,1.9292424242424242,1.9556060606060606,0.018333333333333333,1.5709090909090908,1.9339393939393938,1.9986363636363635
127,1.9775757575757575,2.151060606060606,1.616060606060606,1.5936363636363637,1.5893939393939394,1.8986363636363637,1.9156060606060605,1.730909090909091,1.7404545454545455,1.891969696969697,1.8884848484848484,2.146212121212121,1.7878787878787878,1.676969696969697,1.5416666666666667,1.5727272727272728,2.155,1.891969696969697,1.7818181818181817,1.891969696969697,2.1524242424242424,1.8713636363636363,1.9272727272727272,1.6822727272727274,2.1486363636363635,2.1504545454545454,1.590151515151515,1.9243939393939393,1.935,1.9587878787878787,0.018333333333333333,1.5736363636363637,1.9324242424242424,1.9996969696969698
128,1.8668181818181817,2.121969696969697,1.6721212121212121,1.5674242424242424,1.633030303030303,1.908939393939394,1.9157575757575758,1.7106060606060607,1.7406060606060607,1.893181818181818,1.8757575757575757,2.141969696969697,1.8325757575757575,1.6968181818181818,1.5393939393939393,1.5653030303030302,2.182878787878788,1.8854545454545455,1.748939393939394,1.878787878787879,2.1783333333333332,1.865909090909091,1.9243939393939393,1.677121212121212,2.157121212121212,2.149848484848485,1.5951515151515152,1.9216666666666666,1.9357575757575758,1.9542424242424243,0.018333333333333333,1.5731818181818182,1.9327272727272726,1.9954545454545454
129,2.0293939393939393,2.165,1.6733333333333333,1.573939393939394,1.6013636363636363,1.8918181818181818,1.9166666666666667,1.7133333333333334,1.7337878787878789,1.891969696969697,1.8792424242424242,2.1456060606060605,1.8313636363636363,1.6733333333333333,1.5377272727272728,1.571060606060606,2.1569696969696968,1.8865151515151515,1.779090909090909,1.8937878787878788,2.163030303030303,1.8707575757575758,1.9274242424242425,1.680909090909091,2.141969696969697,2.1443939393939395,1.5889393939393939,1.923181818181818,1.935151515151515,1.9404545454545454,0.017727272727272727,1.575,1.9321212121212121,1.9974242424242423
130,1.9475757575757575,2.148030303030303,1.628030303030303,1.5687878787878788,1.6087878787878789,1.9154545454545455,1.9172727272727272,1.7072727272727273,1.7418181818181817,1.9010606060606061,1.8772727272727272,2.1504545454545454,1.7875757575757576,1.7012121212121212,1.5392424242424243,1.5742424242424242,2.1722727272727274,1.8954545454545455,1.748939393939394,1.8898484848484849,2.1456060606060605,1.8646969696969697,1.9343939393939393,1.6796969696969697,2.1340909090909093,2.1486363636363635,1.5937878787878788,1.9187878787878787,1.9307575757575757,1.9625757575757576,0.018333333333333333,1.5672727272727274,1.9343939393939393,1.9986363636363635
131,1.9537878787878789,2.1553030303030303,1.6639393939393938,1.5803030303030303,1.596060606060606,1.9022727272727273,1.9116666666666666,1.714090909090909,1.737121212121212,1.893181818181818,1.8768181818181817,2.138333333333333,1.8345454545454545,1.6963636363636363,1.5393939393939393,1.5693939393939393,2.166212121212121,1.899848484848485,1.768939393939394,1.9042424242424243,2.1765151515151517,1.8612121212121213,1.928939393939394,1.6857575757575758,2.1486363636363635,2.158333333333333,1.600151515151515,1.9219696969696969,1.937878787878788,1.9613636363636364,0.018333333333333333,1.5695454545454546,1.9346969696969698,2.0016666666666665
132,2.0575757575757576,2.1595454545454547,1.6822727272727274,1.5675757575757576,1.5843939393939395,1.8872727272727272,1.9171212121212122,1.7242424242424241,1.7336363636363636,1.8890909090909092,1.8965151515151515,2.158333333333333,1.829090909090909,1.6722727272727274,1.544848484848485,1.5803030303030303,2.162121212121212,1.9018181818181819,1.7766666666666666,1.8892424242424242,2.175,1.8637878787878788,1.928939393939394,1.6825757575757576,2.129848484848485,2.1625757575757576,1.5962121212121212,1.9236363636363636,1.9307575757575757,1.9566666666666668,0.017727272727272727,1.5704545454545455,1.9313636363636364,1.9977272727272728
133,2.006969696969697,2.158333333333333,1.6739393939393938,1.5783333333333334,1.5942424242424242,1.8993939393939394,1.9165151515151515,1.7272727272727273,1.7386363636363635,1.884090909090909,1.8918181818181818,2.1443939393939395,1.8309090909090908,1.6663636363636363,1.54,1.5733333333333333,2.189090909090909,1.8925757575757576,1.7286363636363635,1.906060606060606,2.1751515151515153,1.861969696969697,1.9256060606060605,1.678939393939394,2.1407575757575756,2.146818181818182,1.5851515151515152,1.9262121212121213,1.9375757575757575,1.9681818181818183,0.018333333333333333,1.5704545454545455,1.9318181818181819,1.9992424242424243
134,1.9896969696969697,2.149848484848485,1.648030303030303,1.5809090909090908,1.6184848484848484,1.9219696969696969,1.9127272727272728,1.7262121212121213,1.6716666666666666,1.8987878787878787,1.8933333333333333,2.1492424242424244,1.7918181818181818,1.6857575757575758,1.5424242424242425,1.5762121212121212,2.106818181818182,1.8896969696969697,1.7512121212121212,1.8906060606060606,2.145151515151515,1.8653030303030302,1.9283333333333332,1.678030303030303,2.152878787878788,2.1353030303030303,1.5892424242424243,1.925909090909091,1.9377272727272727,1.957121212121212,0.017727272727272727,1.5663636363636364,1.9325757575757576,2.0031818181818184
135,1.961818181818182,2.1492424242424244,1.6722727272727274,1.5687878787878788,1.5984848484848484,1.9104545454545454,1.914090909090909,1.7234848484848484,1.7412121212121212,1.8871212121212122,1.871212121212121,2.1353030303030303,1.8316666666666668,1.6775757575757575,1.5431818181818182,1.570151515151515,2.1656060606060605,1.8933333333333333,1.8034848484848485,1.8933333333333333,2.1731818181818183,1.8701515151515151,1.9256060606060605,1.6801515151515152,2.1359090909090908,2.1492424242424244,1.5987878787878789,1.9256060606060605,1.9384848484848485,1.9593939393939395,0.018333333333333333,1.5754545454545454,1.9346969696969698,1.9948484848484849
136,2.001060606060606,2.166818181818182,1.615,1.5693939393939393,1.6071212121212122,1.9345454545454546,1.9118181818181819,1.7298484848484847,1.7362121212121213,1.8948484848484848,1.8801515151515151,2.141969696969697,1.7889393939393938,1.6903030303030302,1.5404545454545455,1.5745454545454545,2.175757575757576,1.8945454545454545,1.7577272727272728,1.8816666666666666,2.143030303030303,1.8563636363636364,1.925909090909091,1.6836363636363636,2.137121212121212,2.1365151515151517,1.587878787878788,1.9277272727272727,1.9387878787878787,1.9696969696969697,0.018333333333333333,1.5681818181818181,1.9296969696969697,1.9948484848484849
137,2.0013636363636365,2.1995454545454547,1.7192424242424242,1.6486363636363637,1.6537878787878788,1.9837878787878789,1.937878787878788,1.5893939393939394,1.7315151515151515,1.8933333333333333,1.8881818181818182,2.1504545454545454,1.8346969696969697,1.6637878787878788,1.5437878787878787,1.5757575757575757,2.1683333333333334,1.8895454545454546,1.787121212121212,1.8906060606060606,2.1734848484848484,1.8634848484848485,1.9286363636363637,1.685,2.143181818181818,2.151666666666667,1.601060606060606,1.9236363636363636,1.9356060606060606,1.9586363636363637,0.018333333333333333,1.5704545454545455,1.9281818181818182,1.997121212121212
