,NeuralAgentOpMe_Student21_200cAgent_rng,Student21_200cAgent
1357,0.085,4.86
1358,0.03,4.93
1359,0.125,4.775
1360,0.055,4.905
1361,0.03,4.93
1362,0.04,4.89
1363,0.025,4.9
1364,0.015,4.94
1365,0.23,4.73
1366,0.005,4.98
1367,0.005,4.98
1368,0.01,4.96
1369,0.015,4.94
1370,0.01,4.96
1371,0.065,4.865
1372,0.495,4.42
1373,0.01,4.96
1374,0.035,4.86
1375,0.145,4.77
1376,0.01,4.96
1377,0.7,4.275
1378,0.1,4.8
1379,0.015,4.94
1380,0.02,4.92
1381,0.015,4.94
1382,0.015,4.94
1383,0.145,4.77
1384,0.03,4.93
1385,0.285,4.66
1386,0.015,4.94
1387,0.005,4.98
1388,0.045,4.87
1389,0.025,4.95
1390,0.325,4.575
1391,0.145,4.77
1392,0.02,4.92
1393,0.06,4.885
1394,0.015,4.94
1395,0.255,4.705
1396,0.255,4.705
1397,0.27,4.645
1398,0.05,4.925
1399,0.005,4.98
1400,0.335,4.61
1401,0.02,4.92
1402,0.01,4.96
1403,0.005,4.98
1404,0.005,4.98
1405,0.255,4.705
1406,0.01,4.96
1407,0.28,4.68
1408,0.01,4.96
1409,0.05,4.925
1410,0.1,4.8
1411,0.005,4.98
1412,0.005,4.98
1413,0.23,4.73
1414,0.14,4.79
1415,0.065,4.865
1416,0.04,4.89
1417,0.015,4.94
1418,0.065,4.865
1419,0.01,4.96
1420,0.565,4.365
1421,0.75,4.225
1422,0.315,4.615
1423,0.025,4.95
1424,0.295,4.62
1425,0.025,4.9
1426,0.025,4.9
1427,0.005,4.98
1428,0.015,4.94
1429,0.005,4.98
1430,0.42,4.495
1431,0.28,4.68
1432,0.01,4.96
1433,0.03,4.88
1434,0.015,4.94
1435,0.39,4.54
1436,0.01,4.96
1437,0.225,4.75
1438,0.63,4.33
1439,0.095,4.82
1440,0.15,4.75
1441,0.235,4.71
1442,0.005,4.98
1443,0.12,4.795
1444,0.0,5.0
1445,0.0,5.0
1446,0.04,4.84
1447,0.015,4.94
1448,0.01,4.96
1449,0.1,4.8
1450,0.025,4.9
1451,0.25,4.725
1452,0.055,4.905
1453,0.075,4.825
1454,0.01,4.96
1455,0.14,4.79
1456,0.06,4.885
1457,0.005,4.98
1458,0.015,4.94
1459,0.0,5.0
1460,0.015,4.94
1461,0.09,4.84
1462,0.02,4.97
1463,0.245,4.67
1464,0.285,4.66
1465,0.6,4.375
1466,0.555,4.405
1467,0.06,4.885
1468,0.015,4.94
1469,0.01,4.96
1470,0.01,4.96
1471,0.02,4.92
1472,0.05,4.925
1473,0.12,4.795
1474,0.43,4.53
1475,0.055,4.905
1476,0.33,4.63
1477,0.435,4.51
1478,0.095,4.82
1479,0.02,4.92
1480,0.03,4.93
1481,0.015,4.94
1482,0.56,4.385
1483,0.06,4.885
1484,0.255,4.705
1485,0.56,4.385
1486,0.025,4.95
1487,0.54,4.39
1488,0.425,4.55
1489,0.005,4.98
1490,0.015,4.94
1491,0.06,4.885
1492,0.44,4.49
1493,0.005,4.98
1494,0.015,4.94
1495,0.16,4.785
1496,0.03,4.88
1497,0.0,5.0
1498,0.01,4.96
1499,0.03,4.93
1500,0.365,4.565
1501,0.51,4.435
1502,0.015,4.94
1503,0.005,4.98
1504,0.055,4.905
1505,0.005,4.98
1506,0.01,4.96
1507,0.06,4.885
1508,0.29,4.64
1509,0.11,4.835
1510,0.23,4.73
1511,0.02,4.97
1512,0.005,4.98
1513,0.06,4.885
1514,0.045,4.945
1515,0.03,4.88
1516,0.025,4.9
1517,0.055,4.905
1518,0.285,4.66
1519,0.02,4.97
1520,0.605,4.355
1521,0.0,5.0
1522,0.195,4.72
1523,0.02,4.97
1524,0.015,4.94
1525,0.27,4.645
1526,0.005,4.98
1527,0.01,4.96
1528,0.015,4.94
1529,0.035,4.91
1530,0.025,4.9
1531,0.005,4.98
1532,0.115,4.815
1533,0.03,4.93
1534,0.09,4.84
1535,0.35,4.55
1536,0.02,4.92
1537,0.015,4.94
1538,0.03,4.93
1539,0.005,4.98
1540,0.005,4.98
1541,0.015,4.94
1542,0.485,4.46
1543,0.455,4.505
1544,0.005,4.98
1545,0.095,4.82
1546,0.015,4.94
1547,0.45,4.525
1548,0.03,4.88
1549,0.005,4.98
1550,0.095,4.82
1551,0.015,4.94
1552,0.01,4.96
1553,0.0,5.0
1554,0.015,4.94
1555,0.0,5.0
1556,0.0,5.0
1557,0.015,4.94
1558,0.02,4.92
1559,0.01,4.96
1560,0.255,4.705
1561,0.09,4.84
1562,0.01,4.96
1563,0.065,4.865
1564,0.325,4.65
1565,0.025,4.95
1566,0.005,4.98
1567,0.01,4.96
1568,0.045,4.87
1569,0.03,4.93
1570,0.015,4.94
1571,0.325,4.65
1572,0.03,4.93
1573,0.01,4.96
1574,0.05,4.85
1575,0.09,4.84
1576,0.285,4.66
1577,0.02,4.92
1578,0.53,4.43
1579,0.01,4.96
1580,0.005,4.98
1581,0.05,4.925
1582,0.545,4.445
1583,0.4,4.5
1584,0.14,4.79
1585,1.145,3.77
1586,0.275,4.625
1587,0.35,4.625
1588,0.02,4.92
1589,0.04,4.84
1590,0.295,4.695
1591,0.885,4.06
1592,0.67,4.245
1593,0.37,4.545
1594,0.015,4.94
1595,1.065,3.865
1596,0.245,4.67
1597,0.095,4.82
1598,0.49,4.44
1599,0.29,4.64
1600,0.035,4.91
1601,0.42,4.495
1602,0.15,4.75
1603,0.02,4.92
1604,0.015,4.94
1605,0.005,4.98
1606,0.015,4.94
1607,0.01,4.96
1608,0.005,4.98
1609,0.32,4.595
1610,0.01,4.96
1611,0.01,4.96
1612,0.92,3.995
1613,0.005,4.98
1614,0.005,4.98
1615,0.005,4.98
1616,0.05,4.925
1617,0.3,4.675
1618,0.945,3.97
1619,1.07,3.845
1620,0.03,4.93
1621,0.015,4.94
1622,0.09,4.84
1623,0.24,4.69
1624,0.455,4.43
1625,0.59,4.34
1626,0.04,4.89
1627,0.025,4.9
1628,0.025,4.95
1629,0.255,4.705
1630,0.005,4.98
1631,0.045,4.87
1632,0.325,4.65
1633,0.015,4.94
1634,0.01,4.96
1635,0.095,4.82
1636,0.045,4.945
1637,0.025,4.9
1638,0.43,4.53
1639,0.015,4.94
1640,0.005,4.98
1641,0.005,4.98
1642,0.245,4.745
1643,0.02,4.92
1644,0.01,4.96
1645,0.02,4.92
1646,0.035,4.91
1647,0.665,4.265
1648,0.065,4.865
1649,0.26,4.685
1650,0.615,4.315
1651,0.0,5.0
1652,0.06,4.885
1653,0.05,4.925
1654,0.5,4.4
1655,0.06,4.76
1656,0.005,4.98
1657,0.145,4.77
1658,0.025,4.9
1659,0.06,4.885
1660,0.02,4.92
1661,0.035,4.91
1662,0.005,4.98
1663,0.315,4.615
1664,0.01,4.96
1665,0.04,4.89
1666,0.035,4.91
1667,0.03,4.88
1668,0.06,4.885
1669,0.0,5.0
1670,0.01,4.96
1671,0.63,4.33
1672,0.005,4.98
1673,0.035,4.91
1674,0.015,4.94
1675,0.025,4.95
1676,0.115,4.815
1677,0.125,4.775
1678,0.065,4.865
1679,0.03,4.93
1680,0.045,4.87
1681,0.005,4.98
1682,0.015,4.94
1683,0.035,4.86
1684,0.03,4.93
1685,0.015,4.94
1686,0.445,4.47
1687,0.025,4.95
1688,0.03,4.93
1689,0.145,4.77
1690,0.045,4.87
1691,0.095,4.82
1692,0.0,5.0
1693,0.24,4.69
1694,0.02,4.92
1695,0.125,4.775
1696,0.005,4.98
1697,0.405,4.555
1698,0.005,4.98
1699,0.005,4.98
1700,0.035,4.91
1701,0.145,4.77
1702,0.015,4.94
1703,0.03,4.88
1704,0.015,4.94
1705,0.315,4.615
1706,0.055,4.905
1707,0.065,4.865
1708,0.02,4.92
1709,0.015,4.94
1710,0.005,4.98
1711,0.05,4.85
1712,0.695,4.22
1713,0.515,4.415
1714,0.25,4.65
1715,0.01,4.96
1716,0.06,4.885
1717,0.035,4.91
1718,0.02,4.92
1719,0.025,4.95
1720,0.145,4.77
1721,0.025,4.95
1722,0.005,4.98
1723,0.285,4.66
1724,0.005,4.98
1725,0.245,4.67
1726,0.01,4.96
1727,0.045,4.87
1728,0.28,4.68
1729,0.135,4.81
1730,0.02,4.92
1731,0.0,5.0
1732,0.07,4.845
1733,0.01,4.96
1734,0.79,4.14
1735,0.315,4.615
1736,0.065,4.865
1737,0.15,4.75
1738,0.29,4.64
1739,0.01,4.96
1740,0.015,4.94
1741,0.02,4.92
1742,0.045,4.82
1743,0.125,4.775
1744,0.525,4.45
1745,0.065,4.865
1746,0.305,4.655
1747,0.045,4.87
1748,0.01,4.96
1749,0.23,4.73
1750,0.015,4.94
1751,1.29,3.64
1752,0.01,4.96
1753,0.06,4.885
1754,0.03,4.93
1755,0.015,4.94
1756,0.295,4.62
1757,0.025,4.95
1758,0.14,4.79
1759,0.02,4.92
1760,0.06,4.885
1761,0.225,4.75
1762,0.055,4.905
1763,0.01,4.96
1764,0.04,4.89
1765,0.015,4.94
1766,0.145,4.77
1767,0.01,4.96
1768,0.455,4.505
1769,0.015,4.94
1770,0.03,4.88
1771,0.005,4.98
1772,0.02,4.92
1773,0.01,4.96
1774,0.02,4.92
1775,0.06,4.885
1776,0.06,4.885
1777,0.29,4.64
1778,0.135,4.81
1779,0.02,4.92
1780,0.325,4.65
1781,0.275,4.625
1782,0.03,4.93
1783,0.05,4.925
1784,0.015,4.94
1785,0.005,4.98
1786,0.26,4.685
1787,0.095,4.82
1788,0.01,4.96
1789,0.15,4.75
1790,0.39,4.54
1791,0.005,4.98
1792,0.315,4.615
1793,0.005,4.98
1794,0.47,4.445
1795,0.275,4.7
1796,0.005,4.98
1797,0.01,4.96
1798,0.12,4.795
1799,0.025,4.9
1800,0.005,4.98
1801,0.02,4.92
1802,0.025,4.9
1803,0.025,4.95
1804,0.14,4.79
1805,1.265,3.665
1806,0.405,4.555
1807,0.02,4.92
1808,0.08,4.805
1809,0.31,4.635
1810,0.035,4.91
1811,0.36,4.585
1812,0.025,4.9
1813,0.32,4.595
1814,0.055,4.905
1815,0.25,4.725
1816,0.045,4.87
1817,0.12,4.795
1818,0.575,4.4
1819,0.005,4.98
1820,0.025,4.9
1821,0.025,4.9
1822,0.1,4.8
1823,0.005,4.98
1824,0.02,4.92
1825,0.42,4.495
1826,0.095,4.82
1827,0.535,4.41
1828,0.01,4.96
1829,0.035,4.91
1830,0.095,4.82
1831,0.015,4.94
1832,0.095,4.82
1833,0.02,4.92
1834,0.03,4.93
1835,0.01,4.96
1836,0.45,4.525
1837,0.06,4.885
1838,0.035,4.91
1839,0.065,4.865
1840,0.335,4.61
1841,0.02,4.92
1842,0.01,4.96
1843,0.035,4.86
1844,0.035,4.91
1845,0.05,4.925
1846,0.12,4.795
1847,0.135,4.81
1848,0.32,4.595
1849,0.285,4.66
1850,0.01,4.96
1851,0.03,4.93
1852,0.065,4.865
1853,0.3,4.675
1854,0.015,4.94
1855,0.015,4.94
1856,0.31,4.635
1857,0.25,4.725
1858,0.02,4.92
1859,0.875,4.1
1860,0.01,4.96
1861,0.32,4.595
1862,0.025,4.95
1863,0.025,4.9
1864,0.12,4.795
1865,0.325,4.575
1866,0.025,4.9
1867,0.255,4.705
1868,0.01,4.96
1869,0.025,4.9
1870,0.015,4.94
1871,0.42,4.495
1872,0.72,4.27
1873,0.025,4.9
1874,0.035,4.91
1875,0.105,4.78
1876,0.02,4.92
1877,0.28,4.68
1878,0.245,4.67
1879,0.535,4.41
1880,0.02,4.92
1881,0.025,4.9
1882,0.015,4.94
1883,0.32,4.595
1884,0.07,4.845
1885,0.01,4.96
1886,0.025,4.9
1887,0.045,4.87
1888,0.45,4.375
1889,0.03,4.93
1890,0.025,4.9
1891,0.25,4.725
1892,0.245,4.67
1893,0.905,3.98
1894,0.015,4.94
1895,0.105,4.78
1896,0.34,4.59
1897,0.045,4.87
1898,0.035,4.91
1899,0.07,4.845
1900,0.56,4.385
1901,0.03,4.88
1902,0.015,4.94
1903,0.03,4.88
1904,0.02,4.92
1905,0.09,4.84
1906,0.25,4.725
1907,0.0,5.0
1908,0.06,4.885
1909,0.06,4.885
1910,0.095,4.82
1911,0.015,4.94
1912,0.015,4.94
1913,0.04,4.89
1914,0.015,4.94
1915,0.02,4.92
1916,0.355,4.605
1917,0.12,4.795
1918,0.41,4.535
1919,0.28,4.605
1920,0.02,4.92
1921,0.02,4.92
1922,0.435,4.51
1923,0.345,4.57
1924,0.05,4.85
1925,0.755,4.205
1926,0.095,4.82
1927,0.02,4.92
1928,0.27,4.645
1929,0.025,4.9
1930,0.01,4.96
1931,0.055,4.905
1932,0.025,4.9
1933,0.1,4.8
1934,0.005,4.98
1935,0.585,4.36
1936,0.01,4.96
1937,0.765,4.165
1938,0.5,4.475
1939,0.02,4.92
1940,0.015,4.94
1941,0.02,4.92
1942,0.29,4.64
1943,0.09,4.84
1944,0.02,4.92
1945,0.045,4.945
1946,0.055,4.905
1947,0.01,4.96
1948,0.02,4.92
1949,0.02,4.92
1950,0.015,4.94
1951,0.05,4.925
1952,0.015,4.94
1953,0.24,4.69
1954,0.265,4.665
1955,0.025,4.95
1956,0.335,4.61
1957,0.105,4.78
1958,0.105,4.78
1959,0.015,4.94
1960,0.025,4.9
1961,0.67,4.245
1962,0.29,4.64
1963,0.475,4.5
1964,0.09,4.84
1965,0.26,4.685
1966,0.295,4.62
1967,0.02,4.92
1968,0.23,4.73
1969,0.01,4.96
1970,0.025,4.9
1971,0.03,4.93
1972,0.015,4.94
1973,0.78,4.18
1974,0.095,4.82
1975,0.02,4.92
1976,0.015,4.94
1977,0.02,4.92
1978,0.01,4.96
1979,0.015,4.94
1980,0.09,4.84
1981,0.29,4.64
1982,0.375,4.6
1983,0.42,4.495
1984,0.025,4.9
1985,0.02,4.92
1986,0.02,4.92
1987,0.24,4.69
1988,0.025,4.9
1989,0.565,4.365
1990,0.095,4.82
1991,0.04,4.89
1992,0.04,4.84
1993,0.36,4.585
1994,0.01,4.96
1995,0.015,4.94
1996,0.23,4.73
1997,0.085,4.86
1998,0.015,4.94
1999,0.025,4.9
2000,0.01,4.96
2001,0.03,4.93
2002,0.015,4.94
2003,0.335,4.61
2004,0.09,4.84
2005,0.09,4.84
2006,0.09,4.84
2007,0.64,4.29
2008,0.02,4.92
2009,0.095,4.82
2010,0.015,4.94
2011,0.04,4.89
2012,0.015,4.94
2013,0.045,4.87
2014,0.28,4.68
2015,0.025,4.9
2016,0.02,4.92
2017,0.29,4.64
2018,0.245,4.67
2019,0.425,4.55
2020,0.06,4.885
2021,0.03,4.93
2022,0.095,4.82
2023,0.01,4.96
2024,0.025,4.9
2025,0.045,4.945
2026,0.25,4.725
2027,0.025,4.9
2028,0.28,4.68
2029,0.01,4.96
2030,0.305,4.655
2031,0.24,4.69
2032,0.05,4.85
2033,0.065,4.865
2034,0.115,4.815
2035,0.06,4.885
2036,0.07,4.845
2037,0.025,4.9
2038,0.135,4.81
2039,0.025,4.95
2040,0.025,4.9
2041,0.015,4.94
2042,0.315,4.615
2043,0.165,4.765
2044,0.67,4.32
2045,0.025,4.9
2046,0.33,4.63
2047,0.02,4.92
2048,0.03,4.93
2049,0.015,4.94
2050,0.045,4.82
2051,0.01,4.96
2052,0.345,4.57
2053,0.015,4.94
2054,0.02,4.92
2055,0.115,4.815
2056,0.055,4.905
2057,0.23,4.73
2058,0.335,4.61
2059,0.095,4.82
2060,0.03,4.93
2061,0.045,4.945
2062,0.02,4.92
2063,0.06,4.885
2064,0.33,4.555
2065,0.065,4.865
2066,0.01,4.96
2067,0.15,4.75
2068,0.26,4.685
2069,0.02,4.92
2070,0.275,4.7
2071,0.305,4.655
2072,0.01,4.96
2073,0.025,4.95
2074,0.015,4.94
2075,0.015,4.94
2076,0.025,4.9
2077,0.02,4.92
2078,0.015,4.94
2079,0.03,4.93
2080,0.145,4.77
2081,0.02,4.92
2082,0.02,4.92
2083,0.015,4.94
2084,0.015,4.94
2085,0.505,4.455
2086,0.415,4.515
2087,0.015,4.94
2088,0.29,4.64
2089,0.02,4.92
2090,0.01,4.96
2091,0.03,4.93
2092,0.285,4.66
2093,0.1,4.8
2094,0.12,4.795
2095,0.14,4.79
2096,0.095,4.82
2097,0.575,4.4
2098,0.05,4.85
2099,1.11,3.835
2100,0.02,4.92
2101,0.005,4.98
2102,0.365,4.565
2103,0.61,4.335
2104,0.02,4.92
2105,0.015,4.94
2106,0.055,4.905
2107,0.05,4.85
2108,0.265,4.665
2109,0.065,4.865
2110,0.045,4.945
2111,0.27,4.645
2112,0.29,4.64
2113,0.095,4.82
2114,0.26,4.685
2115,0.02,4.92
2116,0.025,4.9
2117,0.025,4.9
2118,0.005,4.98
2119,0.095,4.82
2120,0.115,4.815
2121,0.005,4.98
2122,0.015,4.94
2123,0.12,4.795
2124,0.02,4.92
2125,0.325,4.575
2126,0.015,4.94
2127,0.24,4.69
2128,0.235,4.71
2129,0.395,4.52
2130,0.465,4.465
2131,0.06,4.885
2132,0.44,4.49
2133,0.02,4.92
2134,0.34,4.59
2135,0.07,4.845
2136,0.025,4.9
2137,0.03,4.93
2138,0.0,5.0
2139,0.015,4.94
2140,0.07,4.845
2141,0.35,4.625
2142,0.09,4.84
2143,0.0,5.0
2144,0.01,4.96
2145,0.045,4.945
2146,0.06,4.885
2147,0.015,4.94
2148,0.07,4.845
2149,0.055,4.905
2150,0.055,4.905
2151,0.015,4.94
2152,0.0,5.0
2153,0.04,4.89
2154,0.155,4.805
2155,0.14,4.79
2156,0.01,4.96
2157,0.02,4.92
2158,0.795,4.12
2159,1.105,3.78
2160,0.075,4.825
2161,0.44,4.49
2162,0.005,4.98
2163,0.06,4.885
2164,0.605,4.355
2165,0.29,4.64
2166,0.02,4.92
2167,0.23,4.73
2168,0.12,4.795
2169,0.005,4.98
2170,0.4,4.575
2171,0.06,4.885
2172,0.035,4.91
2173,0.02,4.92
2174,0.035,4.91
2175,0.09,4.84
2176,0.025,4.9
2177,0.07,4.845
2178,0.02,4.92
2179,0.085,4.86
2180,0.455,4.43
2181,0.01,4.96
2182,0.445,4.47
2183,0.03,4.88
2184,0.205,4.53
2185,0.02,4.92
2186,0.02,4.92
2187,0.02,4.92
2188,0.38,4.58
2189,0.265,4.665
2190,0.015,4.94
2191,0.265,4.665
2192,0.355,4.605
2193,0.03,4.88
2194,0.12,4.795
2195,0.305,4.655
2196,0.025,4.9
2197,0.025,4.95
2198,0.01,4.96
2199,0.055,4.905
2200,0.095,4.82
2201,0.06,4.885
2202,0.005,4.98
2203,0.02,4.92
2204,0.035,4.86
2205,0.095,4.82
2206,0.015,4.94
2207,0.015,4.94
2208,1.28,3.68
2209,0.32,4.595
2210,0.595,4.32
2211,0.075,4.7
2212,0.33,4.63
2213,0.52,4.395
2214,0.01,4.96
2215,0.51,4.435
2216,0.02,4.92
2217,0.05,4.85
2218,0.375,4.6
2219,0.26,4.685
2220,0.06,4.885
2221,0.025,4.9
2222,0.02,4.92
2223,0.01,4.96
2224,0.005,4.98
2225,0.05,4.85
2226,0.02,4.92
2227,0.02,4.92
2228,0.585,4.36
2229,0.38,4.58
2230,0.1,4.8
2231,0.04,4.89
2232,0.025,4.9
2233,0.09,4.84
2234,0.34,4.59
2235,0.02,4.92
2236,0.015,4.94
2237,0.025,4.9
2238,0.065,4.865
2239,0.255,4.705
2240,0.02,4.92
2241,0.03,4.88
2242,0.01,4.96
2243,0.015,4.94
2244,0.23,4.73
2245,0.04,4.89
2246,0.025,4.9
2247,0.02,4.92
2248,0.42,4.495
2249,0.03,4.93
2250,0.02,4.92
2251,0.025,4.9
2252,0.015,4.94
2253,0.055,4.905
2254,0.015,4.94
2255,0.12,4.57
2256,0.025,4.9
2257,0.01,4.96
2258,0.44,4.49
2259,0.02,4.92
2260,0.395,4.52
2261,0.475,4.5
2262,0.01,4.96
2263,0.25,4.65
2264,0.54,4.39
2265,0.0,5.0
2266,0.04,4.84
2267,1.39,3.54
2268,0.275,4.7
2269,0.26,4.685
2270,0.025,4.95
2271,0.09,4.84
2272,0.305,4.655
2273,0.005,4.98
2274,0.07,4.845
2275,0.02,4.92
2276,0.045,4.945
2277,0.85,4.125
2278,0.005,4.98
2279,0.055,4.905
2280,0.12,4.795
2281,0.035,4.91
2282,0.015,4.94
2283,0.065,4.865
2284,0.235,4.71
2285,0.285,4.66
2286,0.015,4.94
2287,0.29,4.64
2288,0.06,4.885
2289,0.04,4.89
2290,0.015,4.94
2291,0.02,4.92
2292,0.035,4.91
2293,0.295,4.62
2294,0.03,4.93
2295,0.055,4.905
2296,0.02,4.92
2297,0.685,4.26
2298,0.015,4.94
2299,0.135,4.81
2300,0.015,4.94
2301,0.12,4.795
2302,0.685,4.26
2303,0.14,4.79
2304,0.06,4.885
2305,0.955,4.005
2306,0.025,4.9
2307,0.035,4.86
2308,0.76,4.185
2309,0.015,4.94
2310,0.345,4.57
2311,0.005,4.98
2312,0.01,4.96
2313,0.015,4.94
2314,0.02,4.92
2315,0.12,4.795
2316,0.4,4.5
2317,0.015,4.94
2318,0.545,4.37
2319,0.02,4.92
2320,0.47,4.445
2321,0.39,4.54
2322,0.375,4.525
2323,0.5,4.475
2324,0.24,4.69
2325,0.02,4.92
2326,0.005,4.98
2327,0.02,4.92
2328,0.235,4.71
2329,0.03,4.93
2330,0.02,4.92
2331,0.24,4.69
2332,0.03,4.88
2333,0.05,4.925
2334,0.02,4.92
2335,0.445,4.47
2336,0.95,4.025
2337,1.465,3.465
2338,0.03,4.93
2339,0.015,4.94
2340,0.15,4.75
2341,0.04,4.89
2342,0.08,4.88
2343,0.025,4.9
2344,0.045,4.945
2345,0.005,4.98
2346,0.03,4.93
2347,0.26,4.685
2348,0.005,4.98
2349,0.99,3.94
2350,0.29,4.64
2351,0.015,4.94
2352,0.02,4.92
2353,0.025,4.9
2354,0.025,4.9
2355,0.03,4.93
2356,0.025,4.9
2357,0.455,4.505
2358,0.355,4.605
2359,0.095,4.82
2360,0.06,4.885
2361,0.045,4.87
2362,0.01,4.96
2363,0.015,4.94
2364,0.37,4.545
2365,0.12,4.795
2366,0.02,4.92
2367,0.015,4.94
2368,0.245,4.67
2369,0.5,4.475
2370,0.14,4.79
2371,0.28,4.68
2372,0.055,4.905
2373,0.025,4.9
2374,0.04,4.89
2375,0.02,4.92
2376,0.015,4.94
2377,0.02,4.92
2378,0.02,4.92
2379,0.035,4.91
2380,0.415,4.515
2381,0.03,4.88
2382,0.025,4.9
2383,0.16,4.785
2384,0.465,4.465
2385,0.015,4.94
2386,0.015,4.94
2387,0.585,4.36
2388,0.965,3.965
2389,0.74,4.19
2390,0.02,4.92
2391,0.065,4.865
2392,0.09,4.69
2393,0.46,4.485
2394,0.045,4.87
2395,0.34,4.59
2396,1.245,3.67
2397,0.065,4.865
2398,0.125,4.775
2399,0.025,4.9
2400,0.02,4.92
2401,0.025,4.9
2402,0.145,4.77
2403,0.02,4.92
2404,0.01,4.96
2405,0.29,4.64
2406,0.025,4.9
2407,0.02,4.92
2408,0.35,4.55
2409,0.025,4.9
2410,0.065,4.865
2411,0.015,4.94
2412,0.64,4.29
2413,0.01,4.96
2414,0.14,4.79
2415,0.09,4.84
2416,0.03,4.88
2417,0.025,4.9
2418,0.14,4.79
2419,0.05,4.925
2420,0.055,4.905
2421,0.055,4.83
2422,0.05,4.925
2423,0.02,4.92
2424,0.005,4.98
2425,0.02,4.92
2426,0.735,4.21
2427,0.01,4.96
2428,0.235,4.71
2429,0.735,4.21
2430,0.025,4.9
2431,0.035,4.91
2432,0.14,4.79
2433,0.3,4.675
2434,0.02,4.92
2435,0.04,4.89
2436,0.02,4.92
2437,0.065,4.865
2438,0.02,4.92
2439,0.015,4.94
2440,0.02,4.92
2441,0.015,4.94
2442,0.02,4.92
2443,0.54,4.39
2444,0.07,4.845
2445,0.28,4.68
2446,0.47,4.445
2447,0.02,4.92
2448,0.02,4.92
2449,0.035,4.91
2450,0.015,4.94
2451,0.025,4.9
2452,0.095,4.82
2453,0.015,4.94
2454,0.02,4.92
2455,0.175,4.725
2456,0.035,4.91
2457,0.03,4.88
2458,0.3,4.675
2459,0.025,4.95
2460,0.06,4.885
2461,0.015,4.94
2462,0.135,4.81
2463,0.585,4.36
2464,0.485,4.46
2465,0.065,4.865
2466,0.02,4.92
2467,0.015,4.94
2468,0.09,4.84
2469,0.055,4.83
2470,0.445,4.47
2471,0.015,4.94
2472,0.015,4.94
2473,0.635,4.31
2474,0.01,4.96
2475,0.715,4.215
2476,0.01,4.96
2477,0.03,4.88
2478,0.735,4.21
2479,0.775,4.2
2480,0.935,4.01
2481,0.625,4.275
2482,0.06,4.885
2483,0.27,4.645
2484,0.025,4.9
2485,0.27,4.645
2486,0.08,4.88
2487,0.02,4.92
2488,1.075,3.825
2489,0.335,4.61
2490,0.01,4.96
2491,0.095,4.82
2492,0.49,4.44
2493,0.03,4.88
2494,0.01,4.96
2495,0.12,4.795
2496,0.06,4.885
2497,0.02,4.92
2498,0.045,4.87
2499,0.055,4.905
2500,0.295,4.62
2501,0.065,4.865
2502,0.09,4.84
2503,0.075,4.825
2504,0.025,4.95
2505,0.94,3.99
2506,0.1,4.8
2507,0.245,4.67
2508,0.01,4.96
2509,0.275,4.625
2510,0.07,4.845
2511,0.075,4.9
2512,0.39,4.54
2513,0.64,4.29
2514,0.065,4.865
2515,0.01,4.96
2516,1.34,3.59
2517,0.84,4.09
2518,0.145,4.77
2519,0.14,4.79
2520,0.04,4.89
2521,0.005,4.98
2522,0.03,4.88
2523,0.34,4.59
2524,0.43,4.455
2525,0.06,4.885
2526,0.005,4.98
2527,0.135,4.81
2528,0.055,4.905
2529,0.005,4.98
2530,0.06,4.885
2531,0.04,4.89
2532,0.01,4.96
2533,0.025,4.9
2534,0.82,4.095
2535,0.1,4.8
2536,0.015,4.94
2537,0.035,4.86
2538,0.05,4.85
2539,0.245,4.745
2540,0.045,4.87
2541,0.095,4.82
2542,0.145,4.77
2543,0.025,4.9
2544,0.015,4.94
2545,0.06,4.885
2546,0.465,4.465
2547,0.025,4.9
2548,0.035,4.91
2549,0.085,4.71
2550,0.06,4.885
2551,0.62,4.295
2552,0.115,4.815
2553,0.31,4.635
2554,0.015,4.94
2555,0.015,4.94
2556,0.23,4.73
2557,0.015,4.94
2558,0.615,4.315
2559,0.425,4.55
2560,0.235,4.71
2561,0.015,4.94
2562,0.225,4.75
2563,0.095,4.82
2564,0.025,4.95
2565,0.02,4.92
2566,1.32,3.595
2567,0.675,4.3
2568,0.24,4.69
2569,0.015,4.94
2570,0.225,4.75
2571,0.02,4.92
2572,0.26,4.685
2573,0.055,4.905
2574,0.365,4.565
2575,0.445,4.47
2576,0.055,4.905
2577,0.06,4.885
2578,0.015,4.94
2579,0.01,4.96
2580,0.475,4.425
2581,0.025,4.9
2582,0.135,4.81
2583,0.33,4.63
2584,0.27,4.645
2585,0.03,4.88
2586,0.29,4.64
2587,0.045,4.82
2588,0.375,4.6
2589,0.035,4.91
2590,0.015,4.94
2591,0.075,4.9
2592,0.095,4.82
2593,0.87,4.045
2594,0.025,4.9
2595,0.055,4.905
2596,0.04,4.89
2597,0.045,4.82
2598,0.985,3.96
2599,0.045,4.82
2600,0.01,4.96
2601,0.015,4.94
2602,0.095,4.82
2603,0.06,4.885
2604,0.03,4.88
2605,0.15,4.75
2606,0.02,4.92
2607,0.09,4.84
2608,0.065,4.865
2609,0.255,4.705
2610,0.0,5.0
2611,0.47,4.445
2612,0.245,4.67
2613,0.68,4.28
2614,0.03,4.88
2615,0.25,4.725
2616,0.115,4.815
2617,0.02,4.92
2618,0.04,4.89
2619,0.865,4.065
2620,0.03,4.88
2621,0.02,4.92
2622,0.23,4.73
2623,0.225,4.75
2624,0.015,4.94
2625,0.355,4.605
