,NeuralAgent_BattleRoyal,AlwaysDefectAgent,RandomChoiceAgent,Student10_200mAgent,Student11_200mAgent,Student13_200aAgent,Student13_200bAgent,Student13_200cAgent,Student13_200mAgent,Student16_200bAgent,Student16_200cAgent,Student17_200aAgent,Student17_200bAgent,Student17_200mAgent,Student19_200aAgent,Student19_200bAgent,Student19_200cAgent,Student19_200mAgent,Student1_200aAgent,Student1_200bAgent,Student1_200cAgent,Student1_200mAgent,Student21_200aAgent,Student21_200cAgent,Student22_200mAgent,Student23_200mAgent,Student24_200bAgent,Student24_200cAgent,Student24_200mAgent,Student26_200bAgent,Student26_200cAgent,Student26_200mAgent,Student2_200aAgent,Student2_200cAgent,Student3_200aAgent,Student3_200bAgent,Student4_200aAgent,Student5_200aAgent,Student5_200bAgent,Student5_200cAgent,Student5_200mAgent,Student7_200aAgent,Student7_200bAgent,Student7_200mAgent,TitF2tatAgent,TitFTatAgent
294,2.0403333333333333,2.062777777777778,1.7276666666666667,1.856111111111111,1.9007777777777777,1.6502222222222223,1.8067777777777778,2.0184444444444445,2.0255555555555556,1.8552222222222223,1.793111111111111,1.8851111111111112,1.9013333333333333,2.0682222222222224,1.9232222222222222,1.6402222222222222,1.598111111111111,1.6047777777777779,2.071222222222222,1.837888888888889,1.961,1.8363333333333334,2.0893333333333333,1.8328888888888888,2.081111111111111,1.8476666666666666,2.0588888888888888,2.0565555555555557,1.7094444444444445,2.063,2.107666666666667,2.0554444444444444,2.2356666666666665,0.04666666666666667,0.5516666666666666,2.069111111111111,1.6088888888888888,1.7423333333333333,1.6607777777777777,2.087666666666667,1.7117777777777778,2.0091111111111113,2.117777777777778,2.121,2.0074444444444444,2.1265555555555555
295,2.0603333333333333,2.0614444444444446,1.732888888888889,1.8282222222222222,1.9033333333333333,1.643888888888889,1.813,2.0202222222222224,2.0335555555555556,1.8385555555555555,1.7561111111111112,1.883,1.8828888888888888,2.0556666666666668,1.9307777777777777,1.6543333333333334,1.61,1.604111111111111,2.0813333333333333,1.835888888888889,1.8944444444444444,1.838111111111111,2.091111111111111,1.8452222222222223,2.0684444444444443,1.8556666666666666,2.065888888888889,2.059,1.6957777777777778,2.0694444444444446,2.1084444444444443,2.0621111111111112,2.155111111111111,0.04633333333333333,0.5603333333333333,2.051888888888889,1.6015555555555556,1.7466666666666666,1.7073333333333334,2.133777777777778,1.7135555555555555,2.005777777777778,2.082333333333333,2.120111111111111,2.008888888888889,2.1342222222222222
296,2.082888888888889,2.0633333333333335,1.7186666666666666,1.8768888888888888,1.9012222222222221,1.649888888888889,1.7895555555555556,2.0003333333333333,2.023111111111111,1.8433333333333333,1.8021111111111112,1.8855555555555557,1.8942222222222223,2.0642222222222224,1.9203333333333332,1.6712222222222222,1.5976666666666666,1.603,2.0763333333333334,1.8355555555555556,1.8771111111111112,1.8393333333333333,2.095111111111111,1.828,2.0754444444444444,1.8531111111111112,2.061111111111111,2.057888888888889,1.707111111111111,2.0675555555555554,2.1086666666666667,2.06,2.2384444444444442,0.04666666666666667,0.5621111111111111,2.067,1.598111111111111,1.745,1.6228888888888888,2.110777777777778,1.7197777777777778,2.012888888888889,2.139666666666667,2.1164444444444444,2.0207777777777776,2.1266666666666665
297,2.098888888888889,2.0615555555555556,1.734888888888889,1.8594444444444445,1.900111111111111,1.6717777777777778,1.7827777777777778,2.0164444444444443,2.0254444444444446,1.847888888888889,1.8115555555555556,1.8713333333333333,1.8964444444444444,2.059888888888889,1.923,1.665888888888889,1.5975555555555556,1.5984444444444443,2.220222222222222,1.8371111111111111,1.8667777777777779,1.8443333333333334,2.1014444444444442,1.834111111111111,2.0713333333333335,1.8536666666666666,2.0595555555555554,2.0616666666666665,1.7074444444444445,2.0705555555555555,2.1053333333333333,2.0595555555555554,2.251333333333333,0.04633333333333333,0.59,2.0594444444444444,1.5582222222222222,1.752,1.6311111111111112,2.1425555555555555,1.7102222222222223,2.051,2.163666666666667,2.162333333333333,2.002111111111111,2.115222222222222
298,2.0487777777777776,2.051888888888889,1.747111111111111,1.9022222222222223,1.9053333333333333,1.6534444444444445,1.798888888888889,2.007888888888889,2.0325555555555557,1.8542222222222222,1.8038888888888889,1.8703333333333334,1.8954444444444445,2.052888888888889,1.923,1.6622222222222223,1.5993333333333333,1.599,2.225,1.831,1.8826666666666667,1.838,2.1344444444444446,1.847888888888889,2.082666666666667,1.8556666666666666,2.0545555555555555,2.0576666666666665,1.7064444444444444,2.065888888888889,2.1074444444444445,2.054666666666667,2.158888888888889,0.046,0.5834444444444444,2.0597777777777777,1.600111111111111,1.7337777777777779,1.5773333333333333,2.148888888888889,1.7052222222222222,2.0465555555555555,2.1666666666666665,2.1634444444444445,2.0156666666666667,2.133111111111111
299,2.058222222222222,2.0625555555555555,1.7298888888888888,1.8434444444444444,1.9002222222222223,1.6583333333333334,1.7881111111111112,2.000888888888889,2.030666666666667,1.8603333333333334,1.7716666666666667,1.8748888888888888,1.888111111111111,2.0661111111111112,1.918,1.6543333333333334,1.6088888888888888,1.6037777777777777,2.0396666666666667,1.8376666666666666,1.8784444444444444,1.8402222222222222,2.0866666666666664,1.8528888888888888,2.074333333333333,1.8563333333333334,2.0545555555555555,2.0492222222222223,1.7001111111111111,2.065777777777778,2.1105555555555555,2.058333333333333,2.135111111111111,0.04633333333333333,0.5861111111111111,2.058333333333333,1.5691111111111111,1.7347777777777778,1.6864444444444444,2.103222222222222,1.7084444444444444,2.0085555555555556,2.101777777777778,2.1235555555555554,1.998888888888889,2.129888888888889
300,2.080888888888889,2.0647777777777776,1.7125555555555556,1.8608888888888888,1.9,1.6535555555555554,1.8073333333333332,2.0245555555555557,2.0268888888888887,1.8604444444444443,1.794,1.8787777777777779,1.8983333333333334,2.0555555555555554,1.9263333333333332,1.6506666666666667,1.5982222222222222,1.608111111111111,2.1924444444444444,1.833888888888889,1.885,1.8373333333333333,2.089777777777778,1.8615555555555556,2.0704444444444445,1.8544444444444443,2.056,2.062222222222222,1.7104444444444444,2.067,2.109888888888889,2.059111111111111,2.1536666666666666,0.04633333333333333,0.5607777777777778,2.059888888888889,1.5746666666666667,1.751,1.64,2.0967777777777776,1.7184444444444444,2.0516666666666667,2.160888888888889,2.167777777777778,2.0082222222222224,2.1284444444444444
301,2.0895555555555556,2.067111111111111,1.7122222222222223,1.7833333333333334,1.9054444444444445,1.6506666666666667,1.787,2.009333333333333,2.026777777777778,1.854,1.7638888888888888,1.8737777777777778,1.8947777777777777,2.0573333333333332,1.9215555555555555,1.6592222222222222,1.6092222222222223,1.6077777777777778,2.044111111111111,1.8363333333333334,1.950888888888889,1.8308888888888888,2.0878888888888887,1.8276666666666668,2.062222222222222,1.854,2.0584444444444445,2.061111111111111,1.7004444444444444,2.0715555555555554,2.1075555555555554,2.0593333333333335,2.214777777777778,0.046,0.5603333333333333,2.052888888888889,1.5791111111111111,1.7321111111111112,1.6471111111111112,2.133777777777778,1.7116666666666667,2.006666666666667,2.1415555555555557,2.126888888888889,2.0193333333333334,2.1207777777777777
302,2.1126666666666667,2.0633333333333335,1.7137777777777778,1.881,1.9011111111111112,1.6614444444444445,1.7947777777777778,2.0252222222222223,2.026222222222222,1.8514444444444444,1.8044444444444445,1.8733333333333333,1.899,2.061888888888889,1.9243333333333332,1.6714444444444445,1.5994444444444444,1.6032222222222223,2.163666666666667,1.8371111111111111,1.9295555555555555,1.8425555555555555,2.1325555555555558,1.8351111111111111,2.070666666666667,1.8495555555555556,2.061111111111111,2.0536666666666665,1.7107777777777777,2.063111111111111,2.1065555555555555,2.059111111111111,2.247333333333333,0.04633333333333333,0.5836666666666667,2.0624444444444445,1.5855555555555556,1.741111111111111,1.5722222222222222,2.1002222222222224,1.714888888888889,2.0094444444444446,2.161111111111111,2.163666666666667,2.007,2.131666666666667
303,2.0494444444444446,2.0634444444444444,1.685888888888889,1.8282222222222222,1.8985555555555556,1.663888888888889,1.8146666666666667,2.029777777777778,2.0322222222222224,1.8512222222222223,1.7722222222222221,1.8872222222222221,1.885888888888889,2.065777777777778,1.921888888888889,1.6628888888888889,1.610111111111111,1.604111111111111,2.034666666666667,1.8408888888888888,1.9213333333333333,1.8397777777777777,2.0856666666666666,1.8448888888888888,2.0725555555555557,1.8507777777777779,2.043888888888889,2.0634444444444444,1.7044444444444444,2.0637777777777777,2.1092222222222223,2.0584444444444445,2.1546666666666665,0.04633333333333333,0.578,2.0531111111111113,1.5802222222222222,1.736,1.6287777777777779,2.0972222222222223,1.7184444444444444,2.008111111111111,2.14,2.119666666666667,2.0005555555555556,2.1265555555555555
304,2.102222222222222,2.066777777777778,1.7505555555555556,1.856111111111111,1.8972222222222221,1.6434444444444445,1.784,2.0143333333333335,2.0295555555555556,1.8493333333333333,1.7892222222222223,1.8722222222222222,1.8991111111111112,2.054222222222222,1.924,1.6652222222222222,1.6,1.604,2.115666666666667,1.8386666666666667,1.9162222222222223,1.8362222222222222,2.085888888888889,1.8472222222222223,2.0646666666666667,1.8497777777777777,2.059222222222222,2.0596666666666668,1.7047777777777777,2.068111111111111,2.1074444444444445,2.0596666666666668,2.143,0.04633333333333333,0.5592222222222222,2.059888888888889,1.5495555555555556,1.7362222222222221,1.635888888888889,2.1421111111111113,1.7026666666666668,2.01,2.1213333333333333,2.117111111111111,1.9943333333333333,2.1283333333333334
305,2.035111111111111,1.9858888888888888,1.6947777777777777,1.8291111111111111,1.903,1.6551111111111112,1.8304444444444445,2.004,2.026,1.847,1.7562222222222221,1.8794444444444445,1.890111111111111,2.057777777777778,1.9167777777777777,1.6615555555555555,1.6095555555555556,1.6015555555555556,2.051,1.8412222222222223,1.8984444444444444,1.8346666666666667,2.0865555555555555,1.8272222222222223,2.065888888888889,1.855,2.0642222222222224,2.0625555555555555,1.6954444444444445,2.066222222222222,2.1115555555555554,2.062222222222222,2.243333333333333,0.04633333333333333,0.5512222222222222,2.0643333333333334,1.5972222222222223,1.7398888888888888,1.6451111111111112,2.0874444444444444,1.7162222222222223,2.009,2.1385555555555555,2.122777777777778,2.0115555555555558,2.127666666666667
306,2.0235555555555558,2.0134444444444446,1.7216666666666667,1.860111111111111,1.889,1.6635555555555555,1.8186666666666667,2.018111111111111,2.0243333333333333,1.8433333333333333,1.8118888888888889,1.8723333333333334,1.8795555555555556,2.051222222222222,1.8915555555555557,1.6624444444444444,1.6005555555555555,1.6047777777777779,2.052888888888889,1.8382222222222222,1.9433333333333334,1.8431111111111111,2.0772222222222223,1.8497777777777777,2.070222222222222,1.8493333333333333,2.062222222222222,2.0574444444444446,1.709111111111111,2.0647777777777776,2.1074444444444445,2.059111111111111,2.1495555555555557,0.04633333333333333,0.568,2.0572222222222223,1.594111111111111,1.7322222222222223,1.6657777777777778,2.0918888888888887,1.7173333333333334,2.0075555555555558,2.1212222222222223,2.1166666666666667,2.0144444444444445,2.126
307,2.108111111111111,2.0684444444444443,1.7105555555555556,1.8522222222222222,1.9022222222222223,1.6634444444444445,1.7977777777777777,2.0291111111111113,2.0332222222222223,1.8488888888888888,1.757,1.8826666666666667,1.8975555555555557,2.0492222222222223,1.9197777777777778,1.663,1.6065555555555555,1.603,2.0374444444444446,1.8345555555555555,1.8423333333333334,1.8253333333333333,2.091,1.8434444444444444,2.078222222222222,1.8547777777777779,2.0603333333333333,2.055222222222222,1.701111111111111,2.068888888888889,2.109777777777778,2.058222222222222,2.1424444444444446,0.04666666666666667,0.5936666666666667,2.0704444444444445,1.587,1.7462222222222221,1.6425555555555555,2.1003333333333334,1.7147777777777777,2.012,2.1445555555555558,2.1186666666666665,1.9856666666666667,2.1336666666666666
308,2.100111111111111,2.064,1.712,1.8393333333333333,1.9056666666666666,1.6474444444444445,1.7857777777777777,2.01,2.0268888888888887,1.8452222222222223,1.7458888888888888,1.8792222222222221,1.8932222222222221,2.058333333333333,1.9145555555555556,1.672,1.6047777777777779,1.5996666666666666,2.0275555555555558,1.8426666666666667,1.8914444444444445,1.8267777777777778,2.086,1.852111111111111,2.0741111111111112,1.8525555555555555,2.0513333333333335,2.0606666666666666,1.703111111111111,2.0636666666666668,2.104111111111111,2.057111111111111,2.130333333333333,0.046,0.5744444444444444,2.0556666666666668,1.581,1.7372222222222222,1.6974444444444445,2.108111111111111,1.6987777777777777,2.012,2.0984444444444446,2.1186666666666665,2.02,2.120888888888889
309,2.074888888888889,2.064888888888889,1.7266666666666666,1.845,1.898,1.666,1.7876666666666667,2.0206666666666666,2.0256666666666665,1.8471111111111111,1.750888888888889,1.8706666666666667,1.893888888888889,2.049888888888889,1.917888888888889,1.6753333333333333,1.6128888888888888,1.6075555555555556,2.055111111111111,1.8366666666666667,1.8546666666666667,1.8343333333333334,2.0963333333333334,1.8351111111111111,2.062666666666667,1.8553333333333333,2.0612222222222223,2.0596666666666668,1.6987777777777777,2.0668888888888888,2.1055555555555556,2.0616666666666665,2.236,0.04666666666666667,0.5853333333333334,2.0597777777777777,1.532,1.7405555555555556,1.652,2.0945555555555555,1.7115555555555555,2.0063333333333335,2.1454444444444443,2.1207777777777777,1.991,2.119666666666667
310,2.07,2.068111111111111,1.7134444444444445,1.8548888888888888,1.9026666666666667,1.6604444444444444,1.7994444444444444,2.013888888888889,2.0254444444444446,1.8555555555555556,1.7746666666666666,1.8845555555555555,1.8967777777777777,2.061,1.92,1.6482222222222223,1.6095555555555556,1.6042222222222222,2.1438888888888887,1.8427777777777778,1.8491111111111111,1.8416666666666666,2.0875555555555554,1.8234444444444444,2.066,1.8506666666666667,2.0726666666666667,2.0584444444444445,1.7024444444444444,2.066333333333333,2.109111111111111,2.052888888888889,2.229,0.04633333333333333,0.582,2.0661111111111112,1.572,1.734888888888889,1.6254444444444445,2.1044444444444443,1.7077777777777778,2.008111111111111,2.186777777777778,2.163111111111111,2.0242222222222224,2.1186666666666665
311,2.0353333333333334,2.0464444444444445,1.7185555555555556,1.8454444444444444,1.8954444444444445,1.6448888888888888,1.8245555555555555,2.0317777777777777,2.025888888888889,1.8452222222222223,1.7584444444444445,1.8784444444444444,1.8913333333333333,2.065888888888889,1.9231111111111112,1.6502222222222223,1.6111111111111112,1.5993333333333333,2.16,1.8306666666666667,1.8928888888888888,1.8376666666666666,2.084888888888889,1.8344444444444445,2.061111111111111,1.8535555555555556,2.05,2.062222222222222,1.7047777777777777,2.077,2.109777777777778,2.0564444444444443,2.2395555555555555,0.04633333333333333,0.5588888888888889,2.061777777777778,1.5672222222222223,1.741111111111111,1.6485555555555556,2.0958888888888887,1.718,2.046666666666667,2.1687777777777777,2.1635555555555555,1.997,2.132
312,2.1045555555555557,2.063222222222222,1.735111111111111,1.8212222222222223,1.8895555555555557,1.6535555555555554,1.8118888888888889,2.0327777777777776,2.0255555555555556,1.8493333333333333,1.7538888888888888,1.8727777777777779,1.8963333333333334,2.0656666666666665,1.9326666666666668,1.6627777777777777,1.6116666666666666,1.6024444444444443,2.0474444444444444,1.827888888888889,1.832,1.838111111111111,2.092111111111111,1.8384444444444445,2.0634444444444444,1.855,2.0533333333333332,2.0674444444444444,1.6967777777777777,2.0784444444444445,2.1052222222222223,2.0566666666666666,2.2426666666666666,0.04633333333333333,0.5667777777777778,2.0575555555555556,1.5864444444444445,1.7492222222222222,1.6288888888888888,2.0985555555555555,1.6935555555555555,2.0054444444444446,2.149111111111111,2.1224444444444446,2.0131111111111113,2.121777777777778
313,2.0995555555555554,2.0726666666666667,1.709,1.7703333333333333,1.8995555555555557,1.6583333333333334,1.8153333333333332,2.0276666666666667,2.025333333333333,1.8393333333333333,1.7603333333333333,1.8807777777777779,1.8882222222222222,2.0508888888888888,1.8956666666666666,1.6706666666666667,1.6111111111111112,1.6033333333333333,2.1075555555555554,1.8305555555555555,1.8522222222222222,1.8292222222222223,2.0745555555555555,1.858111111111111,2.066333333333333,1.8537777777777777,2.068888888888889,2.0505555555555555,1.7054444444444445,2.0642222222222224,2.109777777777778,2.062222222222222,2.1301111111111113,0.046,0.558,2.087,1.6022222222222222,1.7422222222222221,1.6296666666666666,2.1506666666666665,1.7055555555555555,2.0096666666666665,2.1703333333333332,2.163222222222222,2.0067777777777778,2.129111111111111
314,2.079111111111111,2.066222222222222,1.7367777777777778,1.797,1.9014444444444445,1.6486666666666667,1.7962222222222222,2.0125555555555557,2.0284444444444443,1.8463333333333334,1.795,1.8805555555555555,1.8908888888888888,2.0597777777777777,1.9206666666666667,1.6657777777777778,1.602111111111111,1.6045555555555555,2.1415555555555557,1.836,1.9587777777777777,1.8362222222222222,2.0955555555555554,1.825888888888889,2.0767777777777776,1.8568888888888888,2.048888888888889,2.042777777777778,1.7084444444444444,2.0664444444444445,2.113,2.0576666666666665,2.245,0.046,0.5632222222222222,2.068,1.5777777777777777,1.7413333333333334,1.6424444444444444,2.147222222222222,1.6672222222222222,2.0064444444444445,2.1527777777777777,2.165,2.0305555555555554,2.119666666666667
315,2.054777777777778,2.0637777777777777,1.6937777777777778,1.8232222222222223,1.9026666666666667,1.6494444444444445,1.804,2.008888888888889,2.0254444444444446,1.8434444444444444,1.7515555555555555,1.887,1.8942222222222223,2.0584444444444445,1.928111111111111,1.636111111111111,1.6111111111111112,1.5988888888888888,2.037,1.824,1.966,1.8271111111111111,2.086222222222222,1.8244444444444445,2.0694444444444446,1.8547777777777779,2.064888888888889,2.0602222222222224,1.7054444444444445,2.0675555555555554,2.1086666666666667,2.062333333333333,2.215333333333333,0.047,0.5642222222222222,2.0581111111111112,1.5537777777777777,1.7355555555555555,1.709111111111111,2.1066666666666665,1.716,2.0105555555555554,2.100111111111111,2.129,1.9966666666666666,2.1225555555555555
316,2.0327777777777776,2.061,1.7277777777777779,1.8784444444444444,1.9028888888888889,1.6542222222222223,1.8085555555555555,2.018666666666667,2.0268888888888887,1.8484444444444443,1.7614444444444444,1.8765555555555555,1.9008888888888889,2.050333333333333,1.9231111111111112,1.6537777777777778,1.608111111111111,1.6071111111111112,2.043222222222222,1.8308888888888888,1.9055555555555554,1.8272222222222223,2.088,1.8233333333333333,2.068,1.8504444444444443,2.0575555555555556,2.058333333333333,1.701111111111111,2.0625555555555555,2.107111111111111,2.056,2.2287777777777777,0.046,0.5694444444444444,2.0607777777777776,1.5697777777777777,1.7395555555555555,1.6427777777777777,2.102333333333333,1.6694444444444445,2.0056666666666665,2.1545555555555556,2.1247777777777777,2.014222222222222,2.1313333333333335
317,2.1101111111111113,2.066777777777778,1.7256666666666667,1.8626666666666667,1.902,1.6732222222222222,1.7901111111111112,2.0223333333333335,2.031111111111111,1.8554444444444445,1.795,1.8766666666666667,1.898111111111111,2.0534444444444446,1.9236666666666666,1.6654444444444445,1.6002222222222222,1.6042222222222222,2.0584444444444445,1.834111111111111,1.93,1.846,2.083111111111111,1.8211111111111111,2.077777777777778,1.8492222222222223,2.063888888888889,2.063111111111111,1.7064444444444444,2.0637777777777777,2.1084444444444443,2.058,2.237111111111111,0.047,0.5654444444444444,2.0665555555555555,1.5736666666666668,1.7426666666666666,1.6417777777777778,2.1038888888888887,1.6697777777777778,2.0122222222222224,2.1364444444444444,2.121,1.9925555555555556,2.1176666666666666
318,2.107,2.066777777777778,1.724888888888889,1.8587777777777779,1.898111111111111,1.6554444444444445,1.8064444444444445,2.0314444444444444,2.022666666666667,1.8556666666666666,1.797,1.8733333333333333,1.8951111111111112,2.051111111111111,1.921888888888889,1.656,1.5977777777777777,1.602,2.232,1.8347777777777778,1.9042222222222223,1.8271111111111111,2.0878888888888887,1.825,2.0724444444444443,1.8553333333333333,2.0633333333333335,2.0581111111111112,1.7061111111111111,2.063,2.110333333333333,2.0514444444444444,2.246,0.04666666666666667,0.5626666666666666,2.068,1.5815555555555556,1.7417777777777779,1.6388888888888888,2.153888888888889,1.7132222222222222,2.050333333333333,2.1605555555555553,2.1626666666666665,2.022222222222222,2.1206666666666667
319,2.116888888888889,2.0684444444444443,1.730888888888889,1.8546666666666667,1.8991111111111112,1.654,1.7762222222222221,2.0155555555555558,2.027,1.8547777777777779,1.7727777777777778,1.8847777777777779,1.9014444444444445,2.059111111111111,1.920111111111111,1.6535555555555554,1.609,1.6052222222222223,2.0687777777777776,1.8396666666666666,1.8842222222222222,1.8322222222222222,2.087111111111111,1.8532222222222223,2.071222222222222,1.8568888888888888,2.0496666666666665,2.055111111111111,1.7047777777777777,2.0693333333333332,2.1104444444444446,2.0616666666666665,2.147,0.04666666666666667,0.5933333333333334,2.0563333333333333,1.5674444444444444,1.7406666666666666,1.6577777777777778,2.149111111111111,1.700888888888889,2.0095555555555555,2.1345555555555555,2.1167777777777776,1.9887777777777778,2.1244444444444444
320,2.108,2.064111111111111,1.7205555555555556,1.8364444444444445,1.9057777777777778,1.660111111111111,1.7994444444444444,2.013888888888889,2.0313333333333334,1.8492222222222223,1.7616666666666667,1.8943333333333334,1.901,2.057888888888889,1.9185555555555556,1.658,1.610111111111111,1.6056666666666666,2.027222222222222,1.835888888888889,1.8303333333333334,1.8307777777777778,2.0896666666666666,1.842111111111111,2.071,1.855888888888889,2.053777777777778,2.0613333333333332,1.6937777777777778,2.0717777777777777,2.108,2.06,2.234111111111111,0.04633333333333333,0.5588888888888889,2.0602222222222224,1.5817777777777777,1.74,1.708888888888889,2.0934444444444447,1.6657777777777778,2.006222222222222,2.111111111111111,2.121111111111111,2.0157777777777777,2.1254444444444442
321,2.0437777777777777,2.0687777777777776,1.7301111111111112,1.8165555555555555,1.9004444444444444,1.6253333333333333,1.806111111111111,2.0132222222222222,2.028,1.8346666666666667,1.7702222222222221,1.8775555555555556,1.894111111111111,2.061777777777778,1.9228888888888889,1.6517777777777778,1.6104444444444443,1.605,2.0527777777777776,1.842111111111111,1.8813333333333333,1.8404444444444445,2.0847777777777776,1.8468888888888888,2.0665555555555555,1.8515555555555556,2.0567777777777776,2.0504444444444445,1.6954444444444445,2.0726666666666667,2.11,2.0564444444444443,2.1417777777777776,0.04633333333333333,0.6007777777777777,2.054111111111111,1.5834444444444444,1.7366666666666666,1.6287777777777779,2.1101111111111113,1.705111111111111,2.0073333333333334,2.1375555555555557,2.119222222222222,1.9984444444444445,2.1277777777777778
322,2.1055555555555556,2.070666666666667,1.7555555555555555,1.8336666666666666,1.9036666666666666,1.6554444444444445,1.7956666666666667,2.0052222222222222,2.0282222222222224,1.856111111111111,1.7535555555555555,1.8796666666666666,1.8976666666666666,2.057888888888889,1.92,1.6528888888888889,1.6106666666666667,1.6092222222222223,2.03,1.835,1.871,1.8368888888888888,2.088888888888889,1.8343333333333334,2.0713333333333335,1.851888888888889,2.0646666666666667,2.062777777777778,1.701111111111111,2.0757777777777777,2.1125555555555557,2.057,2.2383333333333333,0.047,0.551,2.055,1.606111111111111,1.7475555555555555,1.6473333333333333,2.097,1.7096666666666667,2.004888888888889,2.1504444444444446,2.1221111111111113,2.0122222222222224,2.1245555555555558
323,2.091,2.0615555555555556,1.6978888888888888,1.8024444444444445,1.9024444444444444,1.6695555555555555,1.7872222222222223,2.000111111111111,2.028111111111111,1.835,1.7614444444444444,1.889,1.8955555555555557,2.0705555555555555,1.9268888888888889,1.6564444444444444,1.6075555555555556,1.606111111111111,2.0553333333333335,1.8365555555555555,1.9295555555555555,1.8413333333333333,2.087111111111111,1.823,2.0655555555555556,1.8562222222222222,2.0545555555555555,2.0597777777777777,1.7007777777777777,2.066,2.1052222222222223,2.0576666666666665,2.226111111111111,0.047,0.553,2.056888888888889,1.5925555555555555,1.7382222222222221,1.6386666666666667,2.1007777777777776,1.6748888888888889,2.0104444444444445,2.1415555555555557,2.1247777777777777,2.0096666666666665,2.1294444444444443
324,2.098222222222222,2.0723333333333334,1.6453333333333333,1.8706666666666667,1.8973333333333333,1.661888888888889,1.7915555555555556,1.9972222222222222,2.030222222222222,1.8466666666666667,1.7641111111111112,1.878,1.9036666666666666,2.070777777777778,1.8845555555555555,1.656,1.6103333333333334,1.6034444444444444,2.0286666666666666,1.828,1.8736666666666666,1.841888888888889,2.0673333333333335,1.825888888888889,2.064,1.8552222222222223,2.051111111111111,2.0575555555555556,1.6981111111111111,2.0734444444444446,2.1087777777777776,2.057111111111111,2.2311111111111113,0.04666666666666667,0.5371111111111111,2.0634444444444444,1.5796666666666668,1.7441111111111112,1.6616666666666666,2.090222222222222,1.6978888888888888,2.006,2.157,2.129,2.013777777777778,2.1284444444444444
325,2.061777777777778,2.0633333333333335,1.7418888888888888,1.8626666666666667,1.905,1.6634444444444445,1.805,2.017,2.024111111111111,1.8573333333333333,1.8023333333333333,1.8813333333333333,1.8955555555555557,2.063,1.9242222222222223,1.6583333333333334,1.599888888888889,1.604,2.053777777777778,1.8212222222222223,1.9002222222222223,1.8322222222222222,2.0974444444444442,1.838,2.065777777777778,1.8487777777777779,2.0628888888888888,2.0647777777777776,1.7077777777777778,2.0673333333333335,2.1101111111111113,2.0566666666666666,2.2123333333333335,0.04633333333333333,0.5712222222222222,2.0717777777777777,1.5875555555555556,1.731,1.634111111111111,2.100111111111111,1.7095555555555555,2.0042222222222223,2.1364444444444444,2.117777777777778,2.0135555555555555,2.1264444444444446
326,2.0766666666666667,2.0673333333333335,1.7064444444444444,1.8708888888888888,1.8931111111111112,1.6675555555555555,1.7841111111111112,2.017,2.026111111111111,1.8463333333333334,1.794,1.8742222222222222,1.8897777777777778,2.055111111111111,1.9202222222222223,1.6617777777777778,1.5967777777777779,1.6027777777777779,2.2275555555555555,1.8293333333333333,1.9507777777777777,1.8324444444444445,2.091666666666667,1.8507777777777779,2.074888888888889,1.8546666666666667,2.0602222222222224,2.0572222222222223,1.7067777777777777,2.084111111111111,2.1095555555555556,2.0574444444444446,2.148222222222222,0.04666666666666667,0.5522222222222222,2.0604444444444443,1.5762222222222222,1.736,1.6371111111111112,2.1464444444444446,1.7195555555555555,2.056888888888889,2.1446666666666667,2.165,2.0015555555555555,2.117888888888889
327,2.110777777777778,2.063111111111111,1.7337777777777779,1.8617777777777778,1.8993333333333333,1.6495555555555557,1.7835555555555556,2.013333333333333,2.0263333333333335,1.8571111111111112,1.797,1.8934444444444445,1.8908888888888888,2.058666666666667,1.9236666666666666,1.6693333333333333,1.6025555555555555,1.6037777777777777,2.139777777777778,1.8276666666666668,1.9443333333333332,1.831,2.0934444444444447,1.8308888888888888,2.0676666666666668,1.854,2.053777777777778,2.068111111111111,1.705111111111111,2.0614444444444446,2.1106666666666665,2.0621111111111112,2.2466666666666666,0.04666666666666667,0.5698888888888889,2.0646666666666667,1.5502222222222222,1.7372222222222222,1.6422222222222222,2.103,1.693111111111111,2.013333333333333,2.1435555555555554,2.1634444444444445,2.0075555555555558,2.116222222222222
328,2.077,2.062333333333333,1.7304444444444445,1.8554444444444445,1.893888888888889,1.6575555555555554,1.796888888888889,2.001,2.036111111111111,1.8554444444444445,1.7905555555555555,1.8865555555555555,1.889888888888889,2.0514444444444444,1.9243333333333332,1.6763333333333332,1.599888888888889,1.6042222222222222,2.064,1.8386666666666667,1.9514444444444445,1.8285555555555555,2.0904444444444445,1.8428888888888888,2.0701111111111112,1.8525555555555555,2.0562222222222224,2.0513333333333335,1.7097777777777778,2.0724444444444443,2.1083333333333334,2.061777777777778,2.1461111111111113,0.04666666666666667,0.5626666666666666,2.0603333333333333,1.5923333333333334,1.7238888888888888,1.63,2.0934444444444447,1.7132222222222222,2.0083333333333333,2.1243333333333334,2.1216666666666666,2.017333333333333,2.127111111111111
